CAMS 1605 Ozone Summary Report for 2018
St. Edwards University C1605 - EPA Site: 48_453_1605
Ozone (POC 1) measured in parts per billion
Data from this instrument does not meet EPA quality assurance criteria and cannot be used for regulatory purposes.
Central Standard Time
Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/16/2018,10,8,9,9,10,8,8,12,16,22,24,27,28,31,31,32,32,31,29,25,20,16,15,12
08/17/2018,12,11,10,8,5,2,3,8,11,15,22,27,29,31,30,30,32,33,30,27,24,15,12,10
08/18/2018,10,9,8,5,3,2,4,9,15,20,22,27,38,39,35,34,31,31,34,28,24,19,16,16
08/19/2018,14,12,11,10,10,9,8,11,18,24,29,31,30,31,32,31,31,33,32,29,26,20,17,16
08/20/2018,14,13,11,11,9,6,5,8,13,20,28,33,38,41,38,36,38,41,42,42,31,21,17,14
08/21/2018,12,10,9,8,4,3,6,10,16,22,28,35,42,46,46,45,43,35,32,30,24,22,18,15
08/22/2018,12,11,9,8,6,4,4,6,8,12,20,28,36,41,42,47,49,47,45,40,34,37,36,24
08/23/2018,20,19,17,14,10,4,5,6,11,17,28,43,49,51,52,56,60,59,51,42,39,39,34,30
08/24/2018,18,14,12,11,9,5,3,10,14,18,23,27,32,37,38,40,42,42,37,34,32,25,24,20
08/25/2018,14,11,10,9,10,8,6,9,14,18,23,25,29,33,37,39,39,40,41,41,40,35,32,27
08/26/2018,25,23,22,20,18,17,16,19,26,31,33,34,35,36,40,42,42,41,39,36,30,27,28,27
08/27/2018,24,23,25,25,21,18,14,15,19,22,24,26,29,29,29,31,30,31,30,28,24,20,15,13
08/28/2018,13,12,13,13,10,7,7,10,16,20,22,24,28,29,30,31,32,32,28,21,20,17,16,14
08/29/2018,13,12,11,11,9,5,4,9,14,18,22,26,27,30,30,29,28,28,23,21,19,19,19,19
08/30/2018,19,18,18,16,16,11,11,12,16,21,25,31,35,34,36,40,45,45,44,35,34,32,28,24
08/31/2018,22,22,21,19,16,13,12,17,23,28,33,36,38,38,40,40,43,43,44,41,35,30,26,24
09/01/2018,24,22,19,16,15,12,9,14,22,31,34,37,40,42,41,41,45,49,41,40,45,38,29,26
09/02/2018,24,21,18,16,15,13,12,14,17,20,23,27,36,36,32,33,33,34,31,26,26,25,21,20
09/03/2018,18,16,14,14,12,10,7,9,11,16,25,28,28,31,27,28,30,26,21,11,16,12,9,10
09/04/2018,10,10,10,10,9,8,9,12,17,18,21,26,26,30,34,31,27,28,28,23,16,16,18,16
09/05/2018,16,17,13,12,6,4,6,10,13,20,25,31,34,36,39,36,37,35,32,25,25,24,25,20
09/06/2018,15,14,14,10,6,5,6,10,18,27,32,37,39,39,42,43,39,37,34,31,31,30,25,22
09/07/2018,18,14,13,7,6,7,5,3,8,12,17,27,28,29,34,27,25,28,22,21,21,21,14,10
09/08/2018,21,25,23,21,16,11,8,9,14,14,16,20,24,30,28,26,24,25,24,21,18,18,13,14
09/09/2018,17,18,22,18,17,17,19,18,20,20,26,25,23,21,22,21,20,23,19,17,18,19,19,20
09/10/2018,19,20,20,19,18,17,16,14,16,19,18,23,24,22,26,28,25,22,24,20,22,24,21,18
09/11/2018,17,13,14,14,11,9,8,9,11,13,16,20,23,29,31,26,23,25,21,18,18,18,14,13
09/12/2018,15,14,14,15,11,10,7,9,11,18,22,26,29,27,29,30,32,28,20,14,15,19,20,20
09/13/2018,14,14,15,13,13,10,10,11,14,18,20,24,27,31,32,32,30,24,21,19,22,20,17,15
09/14/2018,14,13,13,14,15,12,11,10,13,18,22,23,23,24,22,22,21,18,17,14,11,13,15,15
09/15/2018,13,12,11,11,11,10,9,10,12,16,19,20,25,30,32,26,24,23,19,18,12,12,6,7
09/16/2018,10,2,6,5,5,4,6,9,16,20,25,29,25,27,26,29,27,25,22,18,14,11,11,11
09/17/2018,7,7,7,5,8,3,2,6,17,23,26,27,32,37,38,40,34,35,32,25,25,25,21,18
09/18/2018,11,7,8,6,3,2,2,3,9,14,19,22,27,27,27,29,29,27,23,22,23,19,21,17
09/19/2018,10,6,7,5,3,1,0,4,9,11,18,28,30,30,31,33,35,32,27,23,23,20,16,13
09/20/2018,10,8,8,7,7,5,4,5,9,15,21,24,26,26,22,22,17,14,8,8,6,4,5,4
09/21/2018,5,7,7,6,6,5,4,6,7,10,12,15,12,14,18,20,22,21,16,9,14,8,5,4
09/22/2018,5,6,7,6,7,16,11,12,17,16,16,18,20,21,21,22,22,22,20,21,21,17,17,17
09/23/2018,16,15,13,11,12,12,12,11,13,15,16,18,18,18,20,19,20,18,16,14,14,13,13,13
09/24/2018,10,10,9,8,7,6,2,5,10,14,18,24,26,35,38,37,38,33,27,20,21,25,22,22
09/25/2018,20,19,18,17,14,10,8,7,8,10,15,19,22,24,24,25,26,24,19,15,14,10,8,7
09/26/2018,6,7,7,7,5,3,1,4,8,14,18,22,24,26,31,37,39,36,33,33,31,32,33,32
09/27/2018,30,28,26,26,25,24,23,22,23,26,28,32,37,43,47,47,46,42,34,25,27,24,23,19
09/28/2018,19,17,12,8,8,4,0,4,15,24,35,37,38,37,37,37,36,32,22,24,22,24,22,21
09/29/2018,20,18,18,17,16,16,11,10,15,15,17,19,19,22,24,24,23,21,18,16,15,15,12,13
09/30/2018,13,12,12,13,12,10,10,11,12,15,17,23,28,30,31,32,30,28,26,22,21,16,17,18
10/01/2018,17,15,15,15,17,17,6,5,15,14,16,19,25,24,24,28,27,21,11,10,14,15,16,15
10/02/2018,14,13,14,14,13,10,5,5,6,12,17,20,24,26,26,25,25,21,16,13,12,13,13,13
10/03/2018,13,12,14,13,11,8,5,7,12,18,22,25,27,27,30,30,28,26,21,21,20,18,14,11
10/04/2018,10,12,14,12,10,4,4,8,12,17,23,25,26,29,30,31,33,32,26,20,20,21,15,13
10/05/2018,11,9,10,11,10,8,9,10,13,17,20,22,25,26,27,29,30,29,24,22,21,20,19,18
10/06/2018,18,20,18,16,15,14,11,13,17,19,21,20,26,29,29,28,28,27,24,21,19,18,17,16
10/07/2018,14,13,12,15,13,13,14,15,15,19,22,23,24,25,24,24,24,24,22,21,19,18,16,16
10/08/2018,15,14,14,14,13,11,7,11,16,20,24,24,21,21,22,18,12,14,13,6,10,11,12,11
10/09/2018,12,11,12,13,12,12,7,9,15,22,24,25,22,15,17,19,24,20,15,6,4,1,1,9
10/10/2018,10,6,5,5,5,5,8,12,15,17,16,16,23,28,32,34,36,31,19,16,12,12,12,15
10/11/2018,17,16,20,18,20,17,15,16,16,19,22,25,26,27,29,31,33,31,26,21,21,22,18,20
10/12/2018,19,11,8,12,16,10,6,7,13,21,30,39,42,41,42,40,37,35,29,27,28,29,28,28
10/13/2018,27,26,25,25,23,25,24,23,26,25,25,25,24,25,24,25,25,23,17,14,13,14,18,18
10/14/2018,18,18,16,14,13,12,8,5,6,7,11,23,25,26,26,26,27,25,22,21,22,22,21,21
10/15/2018,11,8,8,9,11,11,12,13,14,14,16,17,18,18,16,17,15,15,15,15,16,16,16,14
10/16/2018,15,15,16,17,18,17,16,16,17,17,17,16,16,16,15,16,16,15,13,12,11,10,12,12
10/17/2018,14,14,14,14,14,14,11,9,10,10,11,13,14,15,15,12,13,17,17,22,23,21,20,20
10/18/2018,19,20,22,22,20,19,19,13,13,18,16,16,18,17,16,16,15,10,10,9,12,13,15,16
10/19/2018,14,14,12,11,9,7,5,4,4,7,10,10,11,11,12,12,13,10,9,9,10,11,9,8
10/20/2018,7,7,10,10,10,7,8,10,14,14,14,16,15,21,24,25,25,26,24,16,19,20,26,26
10/21/2018,25,26,26,25,25,24,25,26,27,27,30,35,38,40,41,41,42,41,32,29,26,20,19,17
10/22/2018,16,15,14,9,15,16,11,11,16,17,18,22,26,29,31,28,24,22,9,4,8,8,7,13
10/23/2018,13,14,12,13,18,13,15,12,13,25,29,33,37,38,37,33,30,26,22,18,18,20,19,18
10/24/2018,19,24,25,22,20,18,16,14,12,11,9,9,10,10,8,8,8,6,7,9,9,9,9,8
10/25/2018,10,9,8,9,10,10,13,17,20,20,22,23,23,22,26,29,28,21,13,15,9,3,3,8
10/26/2018,8,9,9,4,4,2,2,4,8,16,30,33,39,43,41,40,39,33,21,12,4,6,13,17
10/27/2018,21,23,28,26,18,14,9,10,13,18,37,42,42,42,42,40,38,35,24,29,29,23,22,25
10/28/2018,25,23,19,19,20,21,17,17,28,38,41,42,48,53,57,53,52,40,31,28,20,21,25,25
10/29/2018,22,23,22,20,18,12,4,5,12,22,30,37,37,39,38,37,36,34,28,28,30,31,29,27
10/30/2018,25,25,23,18,13,9,8,14,19,27,30,35,37,36,37,37,36,33,28,25,27,26,25,23
10/31/2018,22,20,20,19,16,13,11,10,14,19,23,25,25,25,25,23,21,19,18,17,17,16,12,13
11/01/2018,13,14,15,19,19,18,18,18,21,27,32,35,36,36,36,36,36,32,24,24,20,16,16,13
11/02/2018,13,15,12,6,10,4,7,7,12,16,32,37,39,39,40,41,40,30,19,18,15,18,16,20
11/03/2018,20,22,21,22,25,19,12,26,32,34,38,42,43,44,45,45,43,40,36,32,28,27,25,24
11/04/2018,16,16,29,25,23,20,17,16,17,20,23,26,30,33,34,34,30,27,22,16,13,15,17,17
11/05/2018,14,5,8,14,20,18,14,11,10,14,18,21,27,30,29,31,30,29,20,15,3,5,9,10
11/06/2018,13,5,1,0,0,0,0,0,1,1,5,8,8,11,17,21,23,20,14,7,3,3,6,6
11/07/2018,7,7,5,1,1,2,1,1,5,11,14,19,27,29,30,31,32,27,20,16,15,13,12,13
11/08/2018,14,13,12,11,10,9,8,7,9,7,7,7,7,9,9,10,11,8,7,7,7,7,9,10
11/09/2018,7,8,14,18,18,14,11,12,13,15,18,22,26,31,33,34,32,28,27,28,26,25,27,27
11/10/2018,27,29,29,29,28,28,27,25,25,24,24,26,29,31,32,33,32,30,29,24,23,24,24,21
11/11/2018,21,22,20,18,18,17,15,14,16,19,19,22,28,29,27,25,24,25,28,27,25,21,20,22
11/12/2018,23,26,31,30,30,27,24,21,24,20,11,12,15,19,21,21,21,19,23,25,26,26,26,26
11/13/2018,25,25,29,30,30,28,27,26,25,28,28,28,30,31,33,34,34,33,30,28,27,27,27,27
11/14/2018,26,25,23,22,23,22,15,11,19,30,33,35,37,36,36,37,33,24,18,14,13,8,3,2
11/15/2018,9,5,6,2,6,1,1,2,7,16,23,26,29,33,40,38,36,27,22,21,17,5,4,5
11/16/2018,12,15,11,3,2,2,0,2,8,17,25,29,36,43,38,41,40,32,29,10,1,2,6,14
11/17/2018,7,2,1,8,8,2,1,1,4,18,26,36,36,39,40,40,41,36,29,29,30,29,27,25
11/18/2018,26,23,16,16,10,10,9,10,12,14,15,15,16,16,16,15,17,17,19,16,14,14,13,11
11/19/2018,10,11,12,13,16,17,16,13,15,13,12,13,16,18,18,14,14,13,13,15,17,17,14,21
11/20/2018,18,18,17,16,13,12,11,10,12,19,25,30,32,34,36,36,36,31,18,5,7,11,10,10
11/21/2018,6,11,12,9,11,8,9,9,14,20,22,22,19,22,19,21,20,15,10,12,10,10,5,3
11/22/2018,4,4,5,5,5,7,2,2,11,21,25,30,32,34,36,37,35,25,27,25,28,29,29,26
11/23/2018,25,22,24,23,13,10,18,9,8,6,10,17,20,24,30,35,34,24,16,13,10,9,8,14
11/24/2018,21,19,13,23,17,21,17,10,4,9,19,31,36,32,28,36,37,31,28,25,24,20,19,19
11/25/2018,18,15,15,14,13,7,6,7,14,26,34,38,37,37,35,32,31,29,27,24,26,29,29,29
11/26/2018,29,30,30,30,29,28,27,24,25,26,26,28,31,34,35,35,34,28,19,8,12,11,11,3
11/27/2018,1,1,4,4,6,4,1,1,3,14,21,24,22,22,24,23,15,6,13,10,2,5,8,15
11/28/2018,18,11,9,11,17,14,10,12,19,26,29,27,32,35,35,35,36,33,29,26,25,24,18,12
11/29/2018,5,5,6,6,7,7,3,6,8,14,14,17,23,27,31,32,31,26,20,15,14,16,18,19
11/30/2018,19,21,22,21,18,17,15,12,14,16,18,22,26,29,29,30,31,27,21,18,16,15,18,17
12/01/2018,29,26,25,23,24,30,32,31,30,33,34,36,37,38,39,39,37,31,27,27,22,17,21,15
12/02/2018,13,16,19,22,22,21,18,20,20,26,29,30,32,34,37,36,36,32,25,19,23,25,26,26
12/03/2018,26,27,25,25,24,23,21,16,21,24,29,30,32,32,33,34,33,31,26,23,21,19,19,19
12/04/2018,19,20,21,19,18,16,10,10,11,14,16,19,22,26,27,29,27,23,13,11,18,21,20,19
12/05/2018,18,17,12,12,11,10,12,8,10,12,16,17,19,22,25,28,28,24,18,16,12,15,15,19
12/06/2018,19,20,23,26,25,21,16,10,7,9,5,3,3,3,4,3,0,1,2,1,1,2,3,3
12/07/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/08/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/09/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/10/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/11/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/12/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/13/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/14/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/15/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/16/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/17/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/18/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/19/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/20/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/21/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/22/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/23/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/24/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/25/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/26/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
12/27/2018,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
12/28/2018,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
12/29/2018,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
12/30/2018,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
12/31/2018,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
