CAMS 1605 Ozone Summary Report for 2016
St. Edwards University C1605 - EPA Site: 48_453_1605
Ozone (POC 1) measured in parts per billion
Data from this instrument does not meet EPA quality assurance criteria and cannot be used for regulatory purposes.
Central Standard Time
Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
02/19/2016,40,40,39,38,39,39,36,35,32,32,34,40,41,41,41,41,40,39,32,31,30,28,24,25
02/20/2016,26,26,25,24,24,24,22,20,16,17,19,20,21,21,24,27,27,25,24,25,25,27,27,26
02/21/2016,26,28,26,25,24,23,21,21,20,19,20,19,18,17,19,22,23,20,17,10,9,4,1,10
02/22/2016,13,25,27,24,20,17,18,11,11,12,15,18,20,25,30,31,33,31,27,20,20,19,18,20
02/23/2016,22,19,18,15,16,18,13,12,12,16,24,28,31,32,33,34,34,33,34,34,33,35,34,33
02/24/2016,32,30,27,25,23,23,24,25,28,30,32,34,36,37,38,38,40,39,31,25,11,11,16,17
02/25/2016,11,12,23,27,21,15,6,8,12,19,30,39,40,40,41,41,43,41,37,30,32,31,29,29
02/26/2016,27,28,29,29,27,25,20,18,22,27,31,34,36,38,40,41,41,42,38,28,31,28,27,22
02/27/2016,26,20,18,23,31,32,28,26,28,34,36,44,49,51,50,51,49,47,42,38,38,37,36,36
02/28/2016,36,34,32,29,29,30,29,25,27,28,30,37,40,40,41,41,42,41,34,28,31,32,30,29
02/29/2016,30,33,26,33,32,30,27,18,21,20,29,33,36,38,39,40,40,39,32,29,29,27,27,27
03/01/2016,28,28,28,28,26,29,28,23,23,26,26,27,29,32,33,34,39,43,45,42,35,36,37,32
03/02/2016,33,32,30,26,20,15,11,14,21,25,30,34,38,42,45,45,43,42,38,32,30,29,27,25
03/03/2016,23,19,17,20,22,21,19,19,18,22,28,38,41,43,44,42,44,42,37,32,29,26,31,31
03/04/2016,32,30,27,24,27,20,14,12,17,27,33,38,39,41,43,43,45,44,37,32,30,35,39,36
03/05/2016,36,38,37,37,36,36,33,29,28,35,40,42,43,44,46,47,45,44,39,37,39,42,38,37
03/06/2016,37,33,37,40,38,39,34,30,33,36,38,37,37,39,40,39,39,38,36,35,33,34,34,36
03/07/2016,35,34,32,31,31,29,23,16,18,22,23,23,24,25,25,26,25,24,24,24,25,24,25,24
03/08/2016,25,25,26,26,26,25,22,21,24,25,22,23,26,29,30,32,31,31,25,22,23,22,19,17
03/09/2016,15,27,29,29,28,26,28,29,29,26,24,QAS,QAS,28,28,29,24,23,22,23,21,21,24,25
03/10/2016,24,22,24,23,23,22,22,20,20,20,21,24,21,20,20,18,19,17,14,14,15,18,20,20
03/11/2016,21,20,19,18,18,16,13,11,11,13,17,25,32,44,46,47,34,36,31,28,29,30,31,27
03/12/2016,24,23,19,17,17,22,18,15,16,21,29,37,42,43,45,46,48,53,48,35,29,27,25,21
03/13/2016,19,23,23,21,19,16,15,13,19,22,26,43,46,47,46,46,45,44,38,28,26,27,31,32
03/14/2016,33,31,26,27,29,15,7,6,28,38,42,50,61,65,61,62,59,51,41,32,31,32,32,27
03/15/2016,23,19,18,19,18,16,15,14,14,20,20,22,29,41,49,52,52,48,34,22,32,34,34,33
03/16/2016,26,23,23,24,25,24,22,20,21,23,31,28,29,24,27,32,31,28,21,15,12,11,11,13
03/17/2016,16,16,15,14,14,11,9,7,7,9,5,4,15,21,25,26,27,28,20,14,12,11,10,8
03/18/2016,8,6,6,6,9,8,6,7,11,12,11,12,15,18,21,27,27,24,22,27,28,16,17,23
03/19/2016,29,28,27,30,28,29,25,26,27,30,33,38,40,41,42,42,42,43,43,42,39,33,31,29
03/20/2016,29,29,28,27,22,23,22,23,26,29,31,33,36,37,37,39,38,38,36,32,27,21,12,18
03/21/2016,22,10,12,6,2,2,0,4,19,30,33,35,38,39,42,44,46,47,42,33,31,33,34,31
03/22/2016,31,30,26,22,19,11,8,18,28,35,38,41,42,43,44,44,44,41,38,35,35,36,36,35
03/23/2016,35,34,34,34,33,29,28,28,28,30,31,35,37,37,37,38,37,34,31,27,24,24,26,26
03/24/2016,22,15,21,22,20,23,27,27,29,30,31,34,35,36,37,37,37,37,35,28,19,16,15,15
03/25/2016,14,17,16,11,13,12,11,1,17,29,34,35,36,39,42,44,44,45,39,32,28,34,40,39
03/26/2016,35,32,31,30,25,19,11,18,22,27,35,41,43,45,44,44,43,43,39,32,30,30,32,32
03/27/2016,31,29,26,24,20,16,13,15,17,25,19,21,24,30,33,37,37,37,36,30,25,25,27,29
03/28/2016,29,30,26,22,20,17,8,15,21,24,28,31,33,36,39,37,45,41,35,30,29,32,28,34
03/29/2016,35,32,32,30,28,23,19,17,18,18,21,23,22,22,20,20,22,20,18,18,16,16,17,17
03/30/2016,16,14,14,14,12,11,12,10,10,11,10,11,11,12,14,16,18,18,17,12,8,7,11,16
03/31/2016,16,14,15,14,13,10,2,2,10,19,29,35,40,43,44,45,44,41,37,33,35,39,36,39
04/01/2016,37,35,32,29,34,33,28,31,29,28,26,26,28,31,31,32,33,31,26,23,16,17,21,25
04/02/2016,24,24,23,24,24,25,24,24,25,26,29,34,37,36,38,37,37,40,38,33,21,16,6,11
04/03/2016,7,7,8,18,22,18,10,11,24,29,33,38,38,42,46,50,52,51,45,39,33,31,25,36
04/04/2016,35,35,36,38,38,31,13,20,37,41,43,46,50,53,58,56,49,48,42,33,34,34,35,35
04/05/2016,34,35,38,36,31,24,15,19,29,38,44,48,49,46,49,52,54,55,48,40,39,42,40,38
04/06/2016,35,35,34,34,33,31,30,26,24,25,32,37,42,44,43,42,41,40,36,29,17,12,15,19
04/07/2016,19,20,23,23,18,3,6,17,27,38,46,48,49,52,53,53,54,53,43,34,29,16,12,18
04/08/2016,28,22,10,13,9,11,19,22,29,34,37,41,41,42,42,42,44,45,41,27,26,31,37,39
04/09/2016,37,33,36,38,30,23,23,18,21,34,44,42,40,43,45,47,47,50,48,47,47,47,46,46
04/10/2016,46,45,44,45,43,43,41,39,38,38,38,35,33,32,31,30,30,30,29,29,29,29,28,29
04/11/2016,27,26,24,25,23,21,14,16,16,18,21,25,30,33,36,37,35,33,29,21,18,16,14,10
04/12/2016,8,24,28,27,27,26,23,23,20,20,21,21,23,21,24,25,26,26,21,17,19,19,18,20
04/13/2016,20,18,18,19,18,16,11,9,12,13,13,14,18,21,25,25,24,25,24,16,18,19,19,15
04/14/2016,10,7,9,10,7,10,10,13,18,19,25,28,31,32,33,35,37,36,33,26,22,22,19,16
04/15/2016,12,15,9,10,11,12,8,10,13,16,24,30,33,37,37,35,38,40,35,33,29,32,32,30
04/16/2016,30,29,29,27,25,23,20,18,18,15,14,16,18,16,18,15,15,17,16,18,20,22,22,22
04/17/2016,23,23,23,21,21,21,19,16,14,18,18,17,19,20,21,26,25,20,22,23,20,20,20,19
04/18/2016,17,18,20,22,20,23,11,18,21,22,22,25,31,34,32,28,24,22,27,24,17,18,14,11
04/19/2016,8,9,10,8,10,4,4,9,13,16,20,26,28,32,33,31,30,32,29,26,17,11,3,18
04/20/2016,18,19,17,18,15,10,37,33,34,31,35,36,37,39,41,41,38,38,32,30,27,28,27,27
04/21/2016,26,24,21,18,18,17,32,30,30,21,28,28,32,40,37,40,37,36,32,30,31,34,26,25
04/22/2016,21,17,14,15,12,11,10,13,18,32,38,41,42,44,44,43,43,41,39,29,24,25,21,17
04/23/2016,18,29,23,14,20,16,1,4,20,39,50,52,50,50,53,53,51,52,47,39,36,38,43,43
04/24/2016,42,40,38,36,36,30,23,27,39,44,43,40,43,44,43,39,42,40,36,30,28,25,23,21
04/25/2016,21,21,21,20,17,17,12,12,15,22,25,28,30,31,31,32,32,29,27,24,18,18,18,19
04/26/2016,20,20,20,20,21,18,18,20,24,27,28,31,32,33,34,32,28,25,24,23,22,25,27,28
04/27/2016,28,34,39,38,29,20,16,19,23,27,34,41,45,44,45,45,43,42,35,24,24,18,8,5
04/28/2016,13,20,24,15,20,19,20,25,31,36,QAS,QAS,46,48,47,37,35,26,22,21,20,21,19,16
04/29/2016,16,15,15,15,12,12,17,18,20,22,24,22,21,22,23,24,25,24,22,19,18,19,18,18
04/30/2016,19,16,17,24,27,22,20,21,23,27,34,39,41,44,48,52,51,49,43,30,29,32,29,29
05/01/2016,31,31,28,26,24,27,28,27,28,29,29,30,33,36,36,38,39,36,33,32,33,32,34,33
05/02/2016,33,30,30,28,27,24,19,20,21,21,21,21,24,26,24,25,26,26,25,23,21,18,18,17
05/03/2016,16,16,16,17,19,15,12,17,28,36,38,42,44,48,49,47,47,47,44,37,30,34,33,25
05/04/2016,24,22,16,20,16,19,21,26,30,36,44,46,48,49,49,47,47,47,44,41,38,36,27,26
05/05/2016,26,28,28,26,26,25,24,22,21,35,42,52,58,60,62,61,57,52,46,37,31,29,4,12
05/06/2016,14,13,13,12,10,15,15,13,30,40,47,50,52,54,54,53,53,52,45,38,37,40,43,40
05/07/2016,35,31,24,26,25,18,10,29,44,47,48,49,48,48,48,48,48,47,46,44,41,41,40,39
05/08/2016,37,36,34,30,28,29,28,30,33,34,33,33,30,27,30,31,31,34,35,35,33,33,33,34
05/09/2016,32,30,25,20,20,20,16,25,31,34,33,35,40,42,45,46,43,40,38,34,33,31,29,29
05/10/2016,29,29,29,29,28,24,21,20,27,29,38,38,38,39,42,45,45,42,36,31,29,27,42,44
05/11/2016,46,46,46,39,38,44,40,30,33,38,40,39,39,39,38,39,39,35,30,27,27,24,22,20
05/12/2016,22,23,21,19,14,12,11,14,22,24,22,37,44,38,36,35,36,36,41,41,41,41,41,40
05/13/2016,41,38,38,34,29,24,23,25,28,36,44,49,50,50,48,47,45,46,43,39,33,34,28,22
05/14/2016,20,17,13,9,6,5,6,6,9,16,13,19,33,30,24,26,35,36,36,30,29,26,26,18
05/15/2016,23,24,17,16,23,22,21,22,22,22,25,26,29,31,31,30,31,30,28,28,25,24,22,21
05/16/2016,20,21,24,24,28,18,18,19,23,22,28,32,33,36,37,39,42,41,37,32,30,29,26,25
05/17/2016,21,19,19,20,19,16,12,12,16,18,21,26,30,34,39,36,32,28,26,25,26,35,35,31
05/18/2016,30,34,32,28,24,18,18,19,20,22,25,33,35,38,42,39,36,30,28,27,23,21,21,21
05/19/2016,18,17,14,13,9,8,7,5,8,9,8,10,15,22,27,33,38,36,36,34,29,24,18,17
05/20/2016,16,17,21,22,21,21,19,22,31,32,38,43,48,46,43,41,39,38,38,29,21,21,25,29
05/21/2016,27,25,24,22,20,15,11,17,24,30,32,35,37,35,34,33,34,34,32,32,33,28,22,19
05/22/2016,19,24,21,19,17,16,14,14,13,14,17,20,19,22,26,25,25,25,27,30,29,33,33,32
05/23/2016,29,31,31,28,27,24,15,13,14,15,17,18,18,20,20,21,23,21,21,21,23,27,27,27
05/24/2016,26,25,22,20,15,11,8,11,13,16,19,18,18,20,19,21,19,19,17,15,11,8,7,7
05/25/2016,7,7,6,5,5,6,6,11,13,17,19,20,20,21,21,22,21,17,13,11,12,10,8,8
05/26/2016,8,8,9,11,11,7,6,5,7,QAS,QAS,26,26,PMA,26,27,23,24,21,18,18,25,28,26
05/27/2016,26,23,24,21,16,12,11,9,13,22,31,31,32,31,30,32,32,32,29,23,19,14,15,5
05/28/2016,11,12,14,16,16,12,8,9,14,18,20,25,27,29,30,29,29,29,26,24,23,23,22,24
05/29/2016,24,22,19,19,21,22,29,29,22,24,31,34,30,27,30,32,33,33,32,29,27,22,20,19
05/30/2016,18,15,15,16,25,37,29,20,22,32,35,37,38,38,39,37,34,33,31,26,22,22,17,15
05/31/2016,13,13,13,12,11,9,8,10,11,13,18,19,26,19,11,26,24,18,22,18,14,4,8,9
06/01/2016,5,3,2,7,8,10,8,9,18,23,27,30,33,37,37,36,35,29,22,20,18,14,16,15
06/02/2016,16,15,14,12,12,27,29,26,31,34,35,36,36,38,39,42,40,38,37,33,31,28,27,29
06/03/2016,28,27,23,24,24,23,14,24,27,32,36,38,42,42,40,41,40,38,36,36,35,35,38,36
06/04/2016,33,31,26,23,20,18,22,26,27,27,31,37,40,38,40,40,37,38,40,34,27,22,16,13
06/05/2016,14,16,14,15,16,16,15,20,28,34,40,45,47,48,49,52,53,53,51,47,44,37,30,31
06/06/2016,30,31,31,30,30,29,25,27,32,44,50,51,52,54,53,51,52,51,48,42,37,33,28,22
06/07/2016,22,26,27,22,17,16,14,23,28,39,51,48,47,47,49,50,48,48,46,40,34,36,37,32
06/08/2016,29,26,24,22,26,15,9,13,22,37,47,47,47,50,51,51,49,48,44,39,37,32,33,30
06/09/2016,29,26,21,20,12,1,3,15,33,40,45,43,40,39,38,36,38,42,40,33,29,28,26,23
06/10/2016,24,20,20,16,10,1,3,14,34,36,38,38,38,37,35,36,35,33,30,27,23,20,19,17
06/11/2016,14,11,10,10,9,10,14,17,21,26,28,31,33,35,34,34,33,33,30,28,24,21,16,14
06/12/2016,14,14,11,9,7,6,6,8,12,14,18,21,22,24,27,27,27,25,22,19,18,17,15,12
06/13/2016,10,8,7,6,5,3,3,6,8,12,17,21,22,22,22,22,22,22,20,19,16,14,12,10
06/14/2016,10,10,10,10,9,7,7,10,12,15,16,20,23,25,25,26,26,26,23,22,20,15,12,12
06/15/2016,12,13,13,13,14,13,14,16,18,20,23,24,24,26,26,27,28,28,26,20,18,16,15,13
06/16/2016,11,9,8,7,7,4,6,10,14,18,20,22,22,25,26,24,27,25,23,21,19,19,16,12
06/17/2016,10,11,10,10,10,5,6,10,14,18,20,23,28,28,27,28,29,28,25,20,18,19,16,12
06/18/2016,11,10,8,9,11,12,13,14,15,21,27,31,32,36,35,31,29,26,26,22,18,17,18,17
06/19/2016,15,11,10,7,5,5,7,8,12,25,29,34,34,35,35,35,35,34,31,27,22,20,21,22
06/20/2016,20,18,15,13,13,9,5,7,12,16,18,20,25,28,24,23,25,25,19,17,17,17,17,15
06/21/2016,14,11,8,9,7,6,7,12,17,19,21,25,28,34,36,37,35,32,29,25,22,24,24,22
06/22/2016,20,18,14,12,7,3,6,15,17,21,26,27,27,28,31,31,29,29,28,27,24,21,22,22
06/23/2016,21,21,19,17,14,12,12,17,26,30,32,34,36,38,41,41,40,39,35,33,32,29,25,23
06/24/2016,21,18,16,15,12,9,12,17,22,24,27,28,28,29,28,26,26,25,23,18,16,15,13,11
06/25/2016,10,8,8,7,6,5,4,6,9,13,15,15,15,15,14,14,13,11,9,7,6,5,5,5
06/26/2016,5,4,4,3,3,3,5,8,10,13,16,19,20,22,22,20,20,22,20,18,15,12,10,10
06/27/2016,9,7,6,4,2,0,2,5,9,15,19,24,25,24,24,25,27,28,27,25,18,14,14,14
06/28/2016,6,6,5,9,10,6,10,15,22,32,36,41,48,49,53,39,33,29,26,20,21,19,13,10
06/29/2016,9,13,12,12,10,8,9,13,18,30,46,55,58,57,55,52,49,47,46,44,38,31,26,23
06/30/2016,22,18,14,12,12,5,10,25,34,42,45,46,46,46,47,47,47,48,47,42,35,29,33,37
07/01/2016,35,30,25,21,22,18,15,25,36,43,45,41,40,41,42,41,42,41,39,34,29,27,25,16
07/02/2016,12,8,8,7,6,3,4,9,13,17,22,23,23,22,22,24,23,22,22,18,15,13,11,11
07/03/2016,11,11,11,11,11,11,12,13,14,17,19,21,22,22,22,23,23,23,23,19,16,14,12,12
07/04/2016,12,12,13,13,13,13,13,14,17,20,23,26,27,27,29,28,29,28,26,22,18,15,12,11
07/05/2016,13,15,16,15,14,13,12,15,19,22,24,25,27,29,30,30,33,32,26,20,17,15,13,14
07/06/2016,16,17,17,16,14,13,13,16,19,22,25,26,25,27,26,24,23,23,22,19,16,14,14,14
07/07/2016,13,13,13,14,13,11,12,14,17,19,21,23,25,27,26,27,27,26,23,18,16,13,11,11
07/08/2016,12,13,13,13,12,9,10,12,15,18,19,21,23,23,24,24,25,25,20,18,19,16,13,12
07/09/2016,11,11,10,10,10,8,8,11,15,18,21,24,25,24,24,25,25,24,22,18,16,13,9,8
07/10/2016,8,17,9,9,9,8,8,9,11,12,15,18,20,21,21,21,22,22,21,19,17,14,12,11
07/11/2016,10,10,10,10,8,7,7,10,12,16,18,20,21,22,23,20,20,19,17,14,11,9,8,8
07/12/2016,8,10,10,9,8,7,10,14,16,18,21,22,24,25,26,25,24,24,23,19,16,14,13,12
07/13/2016,12,11,12,12,10,9,10,14,18,20,23,24,24,25,26,25,25,23,22,20,16,13,11,10
07/14/2016,12,12,14,13,11,10,9,12,17,19,21,23,25,25,25,26,26,25,21,15,13,12,10,9
07/15/2016,9,10,9,9,8,5,5,9,12,14,17,23,24,23,24,25,23,23,18,18,15,13,12,11
07/16/2016,10,9,9,8,6,0,2,5,9,14,18,19,19,22,22,22,24,25,24,22,20,20,21,19
07/17/2016,18,18,18,18,19,18,16,19,22,23,26,29,29,30,30,30,30,28,27,24,21,20,20,18
07/18/2016,15,13,11,10,8,5,7,11,16,19,22,23,26,27,28,28,28,28,25,23,20,18,16,15
07/19/2016,12,11,10,8,6,7,9,12,14,19,22,23,27,27,29,34,32,34,33,33,36,35,28,20
07/20/2016,18,16,14,12,11,5,7,16,19,23,25,26,26,27,29,29,30,31,28,25,23,20,18,16
07/21/2016,14,12,9,12,11,9,8,14,19,25,31,34,37,34,33,32,33,32,31,28,25,26,24,20
07/22/2016,17,16,13,17,16,11,10,15,21,26,31,33,33,35,35,36,35,35,34,30,26,28,27,24
07/23/2016,23,21,20,18,16,15,14,17,19,22,27,26,26,27,27,28,29,28,26,23,21,19,16,14
07/24/2016,13,13,12,11,9,9,9,11,13,16,18,18,20,22,23,24,23,22,22,19,17,16,13,11
07/25/2016,10,10,9,6,4,7,5,7,11,17,24,30,39,41,39,36,36,33,27,24,16,16,15,14
07/26/2016,11,11,7,2,3,4,5,12,18,20,24,28,31,31,30,26,20,24,21,19,17,14,9,8
07/27/2016,8,7,8,7,3,2,20,21,14,17,17,20,25,32,31,29,30,29,26,20,16,13,9,6
07/28/2016,8,4,4,3,1,1,1,5,8,16,21,25,27,28,27,26,23,21,20,17,16,12,10,9
07/29/2016,12,12,14,9,3,3,2,6,11,17,22,26,29,31,30,28,29,30,30,25,23,20,19,14
07/30/2016,10,9,8,7,5,3,6,8,15,18,22,25,24,26,29,29,29,30,29,26,21,16,13,11
07/31/2016,10,9,8,7,8,8,8,11,16,19,22,23,24,22,23,24,24,25,24,21,18,14,12,10
08/01/2016,9,8,7,5,2,0,2,6,9,14,18,20,QAS,QAS,QAS,23,25,24,22,17,18,15,12,9
08/02/2016,7,6,6,4,2,0,3,8,11,14,18,22,22,22,22,23,27,27,22,17,15,13,11,10
08/03/2016,10,8,6,4,1,4,4,8,12,14,20,21,24,24,25,26,26,28,23,15,15,16,15,12
08/04/2016,12,10,8,3,6,3,4,7,11,16,20,22,22,24,28,31,33,31,29,26,24,18,16,13
08/05/2016,12,11,9,10,9,3,1,6,10,15,21,24,25,27,27,28,29,28,24,18,17,16,14,12
08/06/2016,11,10,6,3,3,2,4,4,9,15,20,22,22,22,23,25,25,24,23,21,17,16,13,12
08/07/2016,12,12,10,9,7,9,6,9,12,17,21,24,32,25,21,21,23,25,24,17,13,14,12,10
08/08/2016,9,9,8,6,5,1,3,8,14,18,22,25,21,22,23,25,26,25,23,19,16,15,15,14
08/09/2016,12,10,10,10,9,7,6,9,11,18,21,22,22,24,27,29,29,26,25,22,20,20,14,12
08/10/2016,10,9,9,8,6,5,4,6,9,13,19,22,20,21,22,23,23,25,21,17,16,14,11,9
08/11/2016,8,7,7,5,2,1,1,5,9,13,21,27,PMA,29,28,29,27,26,23,19,19,17,12,10
08/12/2016,10,8,7,6,5,3,1,2,8,13,21,35,43,45,38,32,31,31,28,29,32,28,29,29
08/13/2016,29,29,25,23,24,29,23,18,19,15,26,39,47,45,43,41,41,38,34,27,25,20,17,15
08/14/2016,17,25,21,27,25,26,23,16,23,26,27,38,37,32,28,30,29,25,19,20,18,15,12,10
08/15/2016,15,14,11,11,12,11,5,6,6,10,11,11,11,12,15,18,16,16,14,9,8,10,21,18
08/16/2016,16,14,13,7,6,8,13,15,15,16,PMA,21,21,20,17,19,15,10,11,11,10,11,11,11
08/17/2016,10,10,9,10,8,6,5,7,10,13,16,16,17,17,18,19,17,17,13,12,10,10,8,8
08/18/2016,11,9,7,6,6,5,4,5,6,9,13,18,20,21,19,19,19,18,16,9,9,8,9,9
08/19/2016,8,7,7,7,7,5,4,7,9,14,18,20,22,22,22,22,22,22,20,16,11,9,9,8
08/20/2016,8,8,8,9,9,7,6,8,11,11,11,12,14,15,17,18,17,20,17,17,15,17,15,17
08/21/2016,17,15,14,13,14,13,13,12,15,15,15,20,23,22,18,17,15,16,17,15,12,12,12,11
08/22/2016,12,10,9,10,9,6,2,2,10,12,13,19,19,20,20,19,19,18,15,12,11,9,7,6
08/23/2016,6,6,7,7,6,7,6,7,11,15,17,18,20,20,20,21,23,24,21,17,16,13,10,8
08/24/2016,7,6,7,8,8,5,5,7,11,14,18,19,20,21,22,24,24,23,21,15,12,10,9,8
08/25/2016,6,5,4,2,2,2,2,4,9,12,17,19,20,20,20,21,20,19,16,20,19,20,18,14
08/26/2016,12,11,10,6,5,3,4,6,8,13,18,24,30,37,38,39,27,22,21,20,17,17,20,19
08/27/2016,15,18,16,11,11,7,6,15,28,35,40,44,42,40,42,43,42,39,35,32,29,27,23,21
08/28/2016,23,22,21,23,19,14,12,21,23,27,30,29,32,33,35,35,31,30,28,29,27,25,21,20
08/29/2016,16,17,18,18,17,14,13,11,14,11,17,27,30,31,32,29,28,25,18,16,14,12,11,10
08/30/2016,8,11,12,11,8,5,5,9,13,19,25,28,28,28,31,32,31,31,26,18,17,22,21,19
08/31/2016,13,15,16,13,11,19,14,12,17,23,38,40,41,40,41,43,45,45,45,42,37,33,23,22
09/01/2016,17,14,15,11,9,6,6,16,25,37,46,44,47,48,49,48,44,39,31,35,33,33,37,35
09/02/2016,33,30,29,26,23,19,15,17,19,24,30,44,53,55,49,46,43,42,35,28,21,16,9,17
09/03/2016,19,14,10,10,6,7,6,12,21,31,38,42,42,45,42,42,41,36,33,30,29,28,26,24
09/04/2016,22,18,15,12,14,12,7,18,37,39,39,39,39,39,38,37,35,32,28,23,25,22,19,17
09/05/2016,15,14,14,14,12,11,9,10,15,18,20,21,21,22,21,18,17,16,13,9,9,11,11,10
09/06/2016,9,8,8,8,7,5,3,4,6,13,18,20,20,20,19,18,18,16,15,14,11,8,7,7
09/07/2016,7,8,8,7,6,4,2,5,9,12,15,18,20,21,21,21,22,21,18,16,12,10,10,9
09/08/2016,8,8,9,9,8,6,3,4,8,12,17,20,21,23,23,23,23,22,17,15,15,13,10,8
09/09/2016,6,6,5,4,5,3,1,3,7,12,15,16,18,19,23,22,23,22,20,16,15,12,9,8
09/10/2016,7,6,5,4,3,1,0,3,8,28,35,37,38,40,41,42,40,35,34,30,27,27,26,24
09/11/2016,23,21,19,18,18,16,17,17,21,31,39,44,49,50,49,48,48,45,37,30,30,32,28,27
09/12/2016,25,24,24,19,14,13,6,6,10,25,35,36,36,36,36,37,38,38,32,22,23,21,23,22
09/13/2016,19,18,18,16,14,9,6,15,15,18,25,28,29,35,36,38,35,30,25,22,26,28,30,28
09/14/2016,25,22,20,17,15,7,8,15,22,26,31,32,35,34,37,36,38,35,31,26,22,19,18,17
09/15/2016,21,17,10,12,10,8,6,11,22,32,33,35,36,35,35,33,29,28,26,18,19,19,21,23
09/16/2016,26,22,18,15,16,9,5,9,18,27,38,48,51,50,47,46,43,40,34,29,24,12,15,16
09/17/2016,19,17,14,13,14,13,11,12,20,29,35,38,44,47,45,43,42,42,35,29,26,22,23,22
09/18/2016,17,14,10,10,8,6,4,7,12,17,24,29,35,36,35,33,32,29,22,16,17,18,18,16
09/19/2016,10,7,8,6,5,3,2,3,9,14,17,23,26,27,26,24,23,23,22,21,20,16,15,14
09/20/2016,10,8,8,6,5,3,1,4,9,16,27,38,38,43,45,45,47,42,34,28,21,23,27,27
09/21/2016,23,23,21,19,15,5,5,15,28,38,41,42,47,47,45,48,49,45,35,32,31,28,31,29
09/22/2016,30,20,16,17,16,13,9,6,22,36,46,46,39,36,36,36,35,39,34,26,22,19,17,16
