CAMS 1068 PM-2.5 (Local Conditions) Summary Report for 2018
Austin North Interstate 35 C1068 - EPA Site: 48_453_1068
PM-2.5 (Local Conditions) (POC 2) measured in micrograms per cubic meter (local conditions)
Data from this instrument meets EPA quality assurance criteria for regulatory purposes.
Central Standard Time
Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
11/04/2018,6.0,10.0,1.0,5.0,1.0,3.0,4.0,0.0,1.0,3.0,3.0,2.0,7.0,3.0,4.0,7.0,8.0,3.0,6.0,6.0,4.0,5.0,8.0,4.0
11/05/2018,1.0,5.0,6.0,6.0,11.0,8.0,13.0,16.0,17.0,11.0,5.0,8.0,14.0,9.0,AQI,11.0,13.0,9.0,11.0,13.0,16.0,13.0,12.0,14.0
11/06/2018,11.0,15.0,16.0,16.0,14.0,15.0,15.0,16.0,13.0,10.0,12.0,13.0,11.0,12.0,12.0,13.0,13.0,13.0,15.0,16.0,16.0,16.0,18.0,18.0
11/07/2018,17.0,13.0,14.0,19.0,16.0,15.0,18.0,15.0,16.0,14.0,14.0,11.0,18.0,16.0,16.0,11.0,19.0,10.0,10.0,11.0,10.0,13.0,8.0,8.0
11/08/2018,8.0,11.0,9.0,11.0,11.0,9.0,8.0,7.0,8.0,4.0,8.0,12.0,7.0,9.0,7.0,5.0,11.0,12.0,8.0,14.0,12.0,-1.0,6.0,7.0
11/09/2018,3.0,6.0,4.0,8.0,5.0,10.0,5.0,5.0,2.0,2.0,-1.0,1.0,3.0,3.0,3.0,2.0,3.0,-1.0,0.0,7.0,6.0,3.0,4.0,4.0
11/10/2018,4.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,7.0,5.0,3.0,7.0,1.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,4.0,9.0
11/11/2018,4.0,9.0,8.0,6.0,7.0,5.0,6.0,6.0,3.0,7.0,8.0,7.0,12.0,6.0,13.0,8.0,11.0,8.0,6.0,7.0,4.0,3.0,5.0,1.0
11/12/2018,4.0,3.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,-1.0,0.0,3.0,6.0,3.0,6.0,3.0,4.0,7.0,9.0,5.0,3.0,5.0
11/13/2018,4.0,4.0,6.0,5.0,0.0,3.0,7.0,3.0,6.0,4.0,3.0,3.0,5.0,1.0,5.0,5.0,6.0,4.0,3.0,4.0,5.0,3.0,5.0,7.0
11/14/2018,1.0,3.0,0.0,2.0,4.0,0.0,-1.0,-5.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,7.0,5.0,7.0,13.0,8.0,14.0,13.0
11/15/2018,21.0,16.0,20.0,11.0,9.0,3.0,25.0,13.0,9.0,9.0,10.0,7.0,6.0,7.0,10.0,10.0,6.0,12.0,12.0,14.0,14.0,14.0,12.0,13.0
11/16/2018,13.0,15.0,12.0,15.0,9.0,8.0,12.0,6.0,8.0,6.0,12.0,8.0,9.0,8.0,6.0,3.0,6.0,9.0,11.0,17.0,15.0,26.0,19.0,16.0
11/17/2018,9.0,14.0,13.0,9.0,13.0,10.0,15.0,13.0,16.0,15.0,10.0,10.0,9.0,9.0,4.0,5.0,8.0,6.0,11.0,9.0,5.0,4.0,6.0,6.0
11/18/2018,3.0,6.0,8.0,4.0,7.0,9.0,8.0,12.0,10.0,8.0,6.0,7.0,5.0,3.0,6.0,7.0,6.0,9.0,4.0,6.0,6.0,5.0,9.0,6.0
11/19/2018,2.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,4.0,11.0,3.0,8.0,7.0,8.0,8.0,10.0,2.0,5.0,6.0,9.0
11/20/2018,7.0,10.0,5.0,5.0,10.0,10.0,9.0,7.0,10.0,6.0,9.0,5.0,8.0,7.0,10.0,10.0,7.0,8.0,10.0,12.0,15.0,33.0,34.0,25.0
11/21/2018,19.0,15.0,6.0,4.0,6.0,6.0,4.0,6.0,9.0,8.0,10.0,6.0,6.0,9.0,5.0,8.0,8.0,9.0,16.0,17.0,14.0,12.0,10.0,11.0
11/22/2018,12.0,12.0,10.0,13.0,9.0,10.0,14.0,13.0,12.0,12.0,7.0,8.0,9.0,8.0,9.0,8.0,5.0,5.0,9.0,12.0,8.0,7.0,4.0,6.0
11/23/2018,6.0,10.0,5.0,7.0,7.0,7.0,11.0,12.0,8.0,7.0,6.0,7.0,6.0,0.0,4.0,3.0,1.0,6.0,8.0,17.0,20.0,19.0,24.0,16.0
11/24/2018,17.0,13.0,9.0,10.0,8.0,6.0,5.0,-2.0,2.0,5.0,6.0,11.0,7.0,3.0,0.0,23.0,6.0,6.0,8.0,11.0,9.0,9.0,9.0,9.0
11/25/2018,7.0,13.0,10.0,11.0,12.0,10.0,11.0,9.0,5.0,-1.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,3.0,5.0,6.0,0.0,2.0
11/26/2018,1.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,-1.0,2.0,2.0,2.0,-1.0,2.0,2.0,1.0,7.0,3.0,6.0,5.0,11.0,12.0,18.0,19.0
11/27/2018,18.0,14.0,12.0,11.0,11.0,7.0,6.0,2.0,1.0,10.0,4.0,5.0,2.0,8.0,3.0,8.0,5.0,4.0,8.0,8.0,6.0,5.0,10.0,6.0
11/28/2018,2.0,0.0,5.0,3.0,5.0,6.0,10.0,10.0,11.0,7.0,7.0,8.0,12.0,-1.0,3.0,5.0,7.0,2.0,8.0,0.0,5.0,5.0,1.0,6.0
11/29/2018,3.0,7.0,7.0,7.0,3.0,8.0,11.0,7.0,13.0,12.0,10.0,12.0,6.0,14.0,9.0,7.0,9.0,6.0,10.0,8.0,3.0,4.0,4.0,3.0
11/30/2018,4.0,8.0,1.0,1.0,3.0,4.0,5.0,8.0,8.0,11.0,10.0,11.0,9.0,9.0,10.0,10.0,13.0,11.0,8.0,11.0,11.0,8.0,12.0,11.0
12/01/2018,6.0,8.0,11.0,10.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,-1.0,3.0,3.0,0.0,-1.0,4.0,3.0,9.0,9.0,17.0,29.0,19.0,14.0
12/02/2018,23.0,13.0,4.0,5.0,3.0,4.0,1.0,-2.0,4.0,2.0,2.0,2.0,6.0,6.0,1.0,4.0,6.0,3.0,5.0,7.0,3.0,5.0,3.0,4.0
12/03/2018,2.0,1.0,3.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,AQI,QAS,AQI,4.0,0.0,3.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0
12/04/2018,2.0,4.0,3.0,1.0,3.0,3.0,4.0,-1.0,3.0,5.0,2.0,2.0,0.0,2.0,5.0,2.0,7.0,8.0,6.0,11.0,9.0,5.0,6.0,5.0
12/05/2018,7.0,8.0,8.0,6.0,7.0,9.0,10.0,10.0,11.0,9.0,4.0,7.0,7.0,6.0,6.0,8.0,8.0,11.0,11.0,9.0,10.0,11.0,9.0,11.0
12/06/2018,10.0,10.0,5.0,7.0,10.0,6.0,10.0,7.0,6.0,10.0,13.0,10.0,9.0,12.0,11.0,9.0,9.0,8.0,6.0,8.0,10.0,7.0,5.0,5.0
12/07/2018,6.0,3.0,3.0,5.0,0.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0
12/08/2018,-1.0,1.0,4.0,2.0,3.0,-2.0,1.0,0.0,2.0,4.0,1.0,0.0,-1.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,5.0,5.0
12/09/2018,3.0,3.0,4.0,3.0,-1.0,4.0,3.0,1.0,6.0,4.0,5.0,3.0,5.0,6.0,1.0,8.0,3.0,4.0,9.0,18.0,14.0,11.0,11.0,10.0
12/10/2018,5.0,6.0,5.0,3.0,3.0,6.0,3.0,-1.0,3.0,5.0,2.0,5.0,5.0,2.0,6.0,-1.0,8.0,8.0,8.0,9.0,13.0,14.0,23.0,25.0
12/11/2018,22.0,21.0,23.0,17.0,12.0,11.0,11.0,17.0,20.0,QAS,AQI,6.0,7.0,12.0,4.0,8.0,5.0,9.0,10.0,9.0,10.0,10.0,12.0,14.0
12/12/2018,9.0,12.0,8.0,5.0,7.0,8.0,8.0,9.0,10.0,7.0,7.0,3.0,7.0,7.0,9.0,7.0,10.0,7.0,7.0,7.0,9.0,9.0,2.0,6.0
12/13/2018,9.0,10.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,7.0,7.0,-2.0,1.0,4.0,-1.0,6.0,-4.0,-1.0,1.0,-1.0,0.0,4.0,3.0
12/14/2018,2.0,-1.0,0.0,-1.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,2.0,4.0,-1.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,5.0,2.0,3.0
12/15/2018,2.0,1.0,2.0,0.0,-3.0,2.0,1.0,-1.0,-2.0,1.0,-1.0,3.0,3.0,2.0,4.0,1.0,7.0,5.0,13.0,20.0,21.0,22.0,37.0,26.0
12/16/2018,21.0,11.0,7.0,7.0,4.0,1.0,3.0,0.0,4.0,3.0,1.0,7.0,4.0,8.0,6.0,5.0,5.0,6.0,13.0,17.0,19.0,24.0,18.0,19.0
12/17/2018,15.0,19.0,8.0,8.0,9.0,9.0,6.0,6.0,6.0,1.0,0.0,7.0,6.0,2.0,-2.0,0.0,6.0,4.0,6.0,11.0,10.0,13.0,16.0,13.0
12/18/2018,9.0,10.0,10.0,8.0,6.0,9.0,10.0,6.0,7.0,7.0,10.0,8.0,15.0,12.0,10.0,11.0,6.0,8.0,6.0,16.0,13.0,11.0,11.0,17.0
12/19/2018,9.0,7.0,10.0,11.0,14.0,14.0,12.0,10.0,9.0,12.0,10.0,11.0,8.0,10.0,8.0,18.0,10.0,12.0,10.0,11.0,12.0,13.0,14.0,12.0
12/20/2018,11.0,8.0,5.0,4.0,5.0,2.0,1.0,-1.0,-1.0,2.0,2.0,2.0,AQI,PMA,AQI,0.0,2.0,-1.0,1.0,2.0,1.0,-2.0,1.0,2.0
12/21/2018,0.0,2.0,1.0,3.0,1.0,2.0,2.0,-3.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0
12/22/2018,7.0,3.0,9.0,5.0,7.0,6.0,6.0,4.0,6.0,8.0,4.0,6.0,11.0,6.0,4.0,7.0,8.0,9.0,9.0,15.0,24.0,19.0,30.0,31.0
12/23/2018,10.0,6.0,2.0,3.0,5.0,6.0,2.0,3.0,0.0,5.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,4.0,5.0,8.0,6.0,8.0,5.0,2.0
12/24/2018,6.0,4.0,3.0,3.0,9.0,3.0,8.0,5.0,4.0,9.0,9.0,10.0,9.0,10.0,15.0,13.0,11.0,16.0,27.0,37.0,89.0,57.0,18.0,15.0
12/25/2018,18.0,8.0,9.0,7.0,12.0,11.0,8.0,9.0,7.0,9.0,5.0,3.0,5.0,10.0,8.0,5.0,5.0,2.0,5.0,4.0,9.0,3.0,5.0,5.0
12/26/2018,4.0,3.0,2.0,2.0,8.0,3.0,2.0,5.0,5.0,8.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,8.0,9.0,10.0,8.0,14.0,-4.0
12/27/2018,1.0,3.0,1.0,4.0,3.0,6.0,7.0,3.0,0.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,-2.0,5.0,7.0,4.0,1.0,1.0
12/28/2018,1.0,2.0,0.0,3.0,4.0,7.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,6.0,6.0,3.0,6.0,6.0,5.0,4.0,7.0
12/29/2018,6.0,5.0,7.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,7.0,4.0,4.0,5.0,7.0,9.0,8.0,8.0,7.0,3.0,7.0,7.0,9.0
12/30/2018,7.0,9.0,9.0,9.0,10.0,15.0,12.0,13.0,9.0,7.0,7.0,12.0,12.0,8.0,8.0,12.0,14.0,19.0,17.0,18.0,13.0,9.0,10.0,10.0
12/31/2018,10.0,10.0,4.0,6.0,3.0,1.0,5.0,4.0,4.0,1.0,-1.0,5.0,5.0,5.0,6.0,3.0,3.0,10.0,12.0,17.0,24.0,30.0,33.0,45.0
