CAMS 171 PM-2.5 (Local Conditions) Summary Report for 2019
Austin Webberville Road AF171 - EPA Site: 48_453_0021
PM-2.5 (Local Conditions) (POC 3) measured in micrograms per cubic meter (local conditions)
Data from this instrument meets EPA quality assurance criteria for regulatory purposes.
Central Standard Time
Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
01/12/2019,13.0,7.0,10.0,5.0,4.0,3.0,7.0,3.0,1.0,0.0,2.0,3.0,6.0,-2.0,2.0,3.0,3.0,5.0,5.0,6.0,1.0,3.0,3.0,9.0
01/13/2019,4.0,7.0,4.0,3.0,6.0,3.0,10.0,6.0,4.0,6.0,5.0,6.0,4.0,4.0,7.0,14.0,5.0,8.0,8.0,12.0,11.0,9.0,13.0,11.0
01/14/2019,16.0,22.0,19.0,17.0,16.0,16.0,17.0,19.0,20.0,14.0,15.0,15.0,15.0,15.0,12.0,16.0,12.0,12.0,9.0,6.0,10.0,13.0,11.0,11.0
01/15/2019,12.0,11.0,11.0,14.0,11.0,16.0,15.0,16.0,15.0,16.0,18.0,14.0,11.0,11.0,11.0,10.0,8.0,13.0,12.0,14.0,13.0,13.0,15.0,12.0
01/16/2019,14.0,14.0,14.0,14.0,11.0,15.0,19.0,18.0,22.0,20.0,17.0,14.0,14.0,13.0,9.0,10.0,6.0,6.0,2.0,12.0,10.0,7.0,7.0,7.0
01/17/2019,6.0,9.0,7.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,6.0,7.0,4.0,6.0,8.0,10.0,14.0,5.0,9.0
01/18/2019,11.0,11.0,11.0,10.0,9.0,12.0,14.0,12.0,12.0,8.0,5.0,7.0,2.0,6.0,4.0,9.0,9.0,8.0,11.0,9.0,14.0,10.0,9.0,8.0
01/19/2019,5.0,3.0,3.0,5.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,-2.0,1.0,3.0,LIM,LIM
01/20/2019,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM
01/21/2019,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM
01/22/2019,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,AQI,AQI,AQI,6.0,7.0,6.0,11.0,10.0,5.0,8.0,12.0,8.0,0.0,5.0,0.0
01/23/2019,0.0,5.0,2.0,3.0,5.0,3.0,4.0,7.0,2.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,10.0,12.0,31.0
01/24/2019,17.0,17.0,16.0,14.0,15.0,9.0,13.0,9.0,15.0,16.0,9.0,3.0,7.0,4.0,3.0,6.0,4.0,6.0,3.0,2.0,2.0,5.0,2.0,9.0
01/25/2019,7.0,8.0,3.0,6.0,3.0,10.0,12.0,4.0,4.0,4.0,4.0,5.0,10.0,6.0,3.0,8.0,-1.0,2.0,8.0,7.0,7.0,9.0,3.0,4.0
01/26/2019,1.0,2.0,6.0,1.0,7.0,4.0,17.0,7.0,5.0,3.0,7.0,7.0,10.0,0.0,8.0,10.0,2.0,3.0,8.0,5.0,5.0,6.0,7.0,6.0
01/27/2019,8.0,8.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,5.0,4.0,6.0,7.0,5.0,3.0,2.0,-2.0,2.0,1.0,7.0,18.0,28.0,32.0,27.0
01/28/2019,23.0,19.0,8.0,8.0,8.0,7.0,7.0,11.0,13.0,13.0,12.0,9.0,7.0,5.0,10.0,8.0,4.0,5.0,0.0,0.0,2.0,-1.0,-2.0,0.0
01/29/2019,1.0,2.0,0.0,1.0,3.0,2.0,3.0,5.0,2.0,5.0,1.0,4.0,5.0,0.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,9.0,4.0
01/30/2019,5.0,2.0,4.0,4.0,2.0,5.0,6.0,15.0,6.0,6.0,8.0,14.0,5.0,8.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,7.0
01/31/2019,7.0,6.0,4.0,5.0,3.0,6.0,6.0,8.0,2.0,5.0,8.0,10.0,7.0,8.0,10.0,9.0,8.0,9.0,2.0,3.0,3.0,6.0,5.0,3.0
02/01/2019,5.0,3.0,8.0,7.0,8.0,5.0,6.0,7.0,3.0,6.0,5.0,6.0,8.0,8.0,4.0,10.0,9.0,11.0,9.0,9.0,9.0,7.0,7.0,9.0
02/02/2019,14.0,11.0,10.0,8.0,8.0,12.0,10.0,11.0,16.0,13.0,13.0,16.0,14.0,16.0,16.0,13.0,12.0,12.0,13.0,13.0,8.0,9.0,8.0,8.0
02/03/2019,4.0,5.0,5.0,4.0,6.0,6.0,4.0,8.0,12.0,13.0,8.0,8.0,16.0,19.0,16.0,14.0,16.0,16.0,14.0,15.0,15.0,17.0,11.0,16.0
02/04/2019,16.0,15.0,9.0,13.0,17.0,18.0,11.0,11.0,12.0,17.0,16.0,11.0,14.0,19.0,18.0,22.0,20.0,19.0,17.0,21.0,20.0,21.0,25.0,27.0
02/05/2019,24.0,26.0,23.0,22.0,26.0,24.0,21.0,16.0,18.0,7.0,13.0,15.0,20.0,24.0,23.0,23.0,22.0,25.0,29.0,29.0,27.0,14.0,14.0,8.0
02/06/2019,11.0,11.0,6.0,14.0,17.0,20.0,16.0,11.0,19.0,23.0,27.0,30.0,29.0,31.0,32.0,29.0,22.0,17.0,19.0,18.0,13.0,16.0,12.0,13.0
02/07/2019,13.0,16.0,17.0,21.0,18.0,20.0,19.0,17.0,8.0,11.0,11.0,8.0,0.0,0.0,0.0,4.0,3.0,3.0,7.0,2.0,5.0,4.0,6.0,4.0
02/08/2019,6.0,4.0,6.0,6.0,5.0,4.0,10.0,6.0,6.0,8.0,7.0,7.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,7.0,10.0,7.0,13.0,10.0
02/09/2019,9.0,11.0,8.0,6.0,5.0,2.0,10.0,12.0,7.0,8.0,11.0,9.0,8.0,10.0,14.0,14.0,11.0,13.0,11.0,9.0,11.0,16.0,10.0,7.0
02/10/2019,5.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,5.0,6.0,5.0,6.0,4.0,11.0,10.0,9.0,9.0,8.0,8.0,15.0,20.0
02/11/2019,19.0,17.0,17.0,13.0,11.0,11.0,18.0,18.0,17.0,15.0,18.0,14.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,7.0,12.0,10.0,8.0,7.0
02/12/2019,2.0,9.0,9.0,11.0,8.0,3.0,6.0,3.0,2.0,4.0,1.0,5.0,7.0,2.0,1.0,4.0,0.0,4.0,0.0,5.0,2.0,6.0,11.0,10.0
02/13/2019,14.0,11.0,8.0,10.0,2.0,6.0,9.0,10.0,7.0,5.0,7.0,5.0,7.0,7.0,5.0,4.0,-1.0,0.0,6.0,3.0,8.0,5.0,6.0,1.0
02/14/2019,4.0,3.0,5.0,2.0,6.0,3.0,5.0,7.0,4.0,6.0,8.0,14.0,11.0,13.0,11.0,8.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,11.0
02/15/2019,5.0,8.0,9.0,7.0,7.0,8.0,9.0,13.0,16.0,15.0,20.0,18.0,17.0,15.0,11.0,13.0,5.0,8.0,7.0,11.0,15.0,16.0,15.0,8.0
02/16/2019,7.0,8.0,10.0,13.0,15.0,19.0,22.0,22.0,21.0,23.0,18.0,19.0,14.0,14.0,15.0,15.0,15.0,16.0,12.0,24.0,21.0,17.0,18.0,21.0
02/17/2019,20.0,23.0,21.0,25.0,20.0,18.0,9.0,9.0,6.0,10.0,7.0,8.0,15.0,14.0,14.0,7.0,3.0,5.0,5.0,9.0,9.0,8.0,7.0,6.0
02/18/2019,3.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,-2.0,8.0,1.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,10.0,7.0,9.0
02/19/2019,8.0,7.0,5.0,6.0,9.0,6.0,3.0,8.0,7.0,10.0,4.0,3.0,4.0,1.0,5.0,8.0,6.0,6.0,5.0,5.0,3.0,4.0,3.0,6.0
02/20/2019,3.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,9.0,2.0,8.0,4.0,12.0,11.0,5.0,5.0,12.0,5.0,5.0,5.0,6.0,3.0
02/21/2019,10.0,8.0,6.0,5.0,4.0,4.0,4.0,6.0,8.0,4.0,3.0,6.0,6.0,7.0,7.0,8.0,4.0,7.0,4.0,4.0,6.0,7.0,6.0,8.0
02/22/2019,7.0,5.0,8.0,5.0,9.0,9.0,9.0,11.0,14.0,6.0,5.0,5.0,6.0,5.0,10.0,9.0,12.0,9.0,10.0,6.0,9.0,6.0,8.0,5.0
02/23/2019,11.0,7.0,7.0,10.0,8.0,10.0,10.0,10.0,7.0,9.0,4.0,4.0,7.0,5.0,8.0,-1.0,-1.0,0.0,2.0,6.0,10.0,13.0,16.0,6.0
02/24/2019,9.0,7.0,6.0,3.0,1.0,0.0,7.0,-1.0,4.0,0.0,3.0,3.0,6.0,1.0,7.0,6.0,-1.0,6.0,0.0,4.0,3.0,6.0,3.0,0.0
02/25/2019,3.0,2.0,2.0,3.0,7.0,6.0,5.0,7.0,7.0,12.0,7.0,9.0,10.0,8.0,7.0,4.0,10.0,9.0,5.0,7.0,5.0,6.0,10.0,13.0
02/26/2019,10.0,11.0,11.0,11.0,10.0,10.0,10.0,12.0,9.0,5.0,6.0,10.0,14.0,10.0,13.0,11.0,8.0,6.0,11.0,13.0,12.0,9.0,9.0,8.0
02/27/2019,11.0,12.0,12.0,8.0,10.0,7.0,8.0,6.0,8.0,16.0,11.0,12.0,15.0,10.0,16.0,19.0,5.0,9.0,7.0,8.0,5.0,10.0,6.0,8.0
02/28/2019,8.0,10.0,13.0,13.0,11.0,9.0,8.0,10.0,6.0,10.0,7.0,10.0,7.0,8.0,9.0,12.0,9.0,14.0,12.0,10.0,11.0,11.0,9.0,13.0
03/01/2019,18.0,21.0,18.0,17.0,16.0,20.0,19.0,24.0,26.0,29.0,25.0,30.0,30.0,33.0,29.0,30.0,34.0,37.0,34.0,32.0,31.0,33.0,28.0,27.0
03/02/2019,29.0,35.0,46.0,52.0,37.0,33.0,15.0,11.0,10.0,10.0,10.0,10.0,13.0,15.0,20.0,19.0,19.0,21.0,19.0,20.0,16.0,15.0,8.0,7.0
03/03/2019,2.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,-2.0,4.0,5.0,3.0,9.0,10.0,14.0,15.0,17.0,18.0,16.0,14.0,12.0
03/04/2019,18.0,16.0,12.0,9.0,8.0,6.0,5.0,7.0,6.0,7.0,3.0,6.0,9.0,3.0,7.0,8.0,AQI,5.0,7.0,7.0,6.0,5.0,7.0,7.0
03/05/2019,6.0,5.0,5.0,8.0,4.0,4.0,7.0,5.0,8.0,7.0,4.0,7.0,QAS,6.0,6.0,7.0,9.0,8.0,4.0,9.0,7.0,15.0,13.0,18.0
03/06/2019,18.0,15.0,11.0,15.0,16.0,14.0,15.0,13.0,11.0,10.0,4.0,10.0,8.0,8.0,13.0,12.0,9.0,9.0,8.0,11.0,11.0,13.0,11.0,6.0
03/07/2019,6.0,5.0,8.0,12.0,10.0,13.0,13.0,17.0,15.0,15.0,14.0,12.0,14.0,5.0,7.0,3.0,4.0,7.0,5.0,2.0,4.0,9.0,5.0,6.0
03/08/2019,3.0,6.0,6.0,6.0,5.0,6.0,10.0,3.0,4.0,4.0,6.0,11.0,15.0,12.0,12.0,8.0,9.0,7.0,7.0,9.0,9.0,13.0,13.0,13.0
03/09/2019,14.0,4.0,7.0,6.0,7.0,5.0,11.0,17.0,14.0,18.0,19.0,10.0,15.0,7.0,10.0,8.0,1.0,-4.0,3.0,5.0,8.0,11.0,10.0,14.0
03/10/2019,15.0,16.0,17.0,13.0,19.0,17.0,19.0,15.0,14.0,14.0,15.0,17.0,13.0,14.0,17.0,12.0,11.0,9.0,11.0,9.0,10.0,8.0,10.0,6.0
03/11/2019,10.0,6.0,3.0,5.0,5.0,7.0,8.0,10.0,8.0,9.0,13.0,11.0,15.0,18.0,20.0,20.0,20.0,22.0,25.0,28.0,31.0,29.0,21.0,22.0
03/12/2019,21.0,19.0,21.0,17.0,12.0,10.0,11.0,11.0,14.0,14.0,14.0,8.0,11.0,12.0,8.0,10.0,9.0,11.0,11.0,10.0,7.0,8.0,3.0,3.0
03/13/2019,10.0,11.0,12.0,11.0,10.0,12.0,-2.0,3.0,6.0,6.0,7.0,10.0,12.0,10.0,11.0,12.0,8.0,9.0,7.0,5.0,12.0,13.0,13.0,18.0
03/14/2019,18.0,17.0,19.0,25.0,24.0,21.0,16.0,9.0,5.0,10.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,0.0,0.0,-1.0,3.0,1.0,1.0,0.0
03/15/2019,4.0,7.0,3.0,2.0,2.0,3.0,6.0,0.0,1.0,-1.0,1.0,3.0,2.0,2.0,5.0,-1.0,0.0,4.0,2.0,5.0,4.0,4.0,2.0,5.0
03/16/2019,3.0,3.0,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM
03/17/2019,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM
03/18/2019,LIM,LIM,LIM,LIM,LIM,LIM,LIM,PMA,AQI,18.0,12.0,19.0,13.0,8.0,10.0,12.0,7.0,10.0,3.0,5.0,12.0,10.0,18.0,12.0
03/19/2019,12.0,9.0,11.0,10.0,8.0,8.0,16.0,6.0,16.0,19.0,11.0,16.0,13.0,15.0,10.0,9.0,9.0,12.0,15.0,18.0,16.0,17.0,19.0,14.0
03/20/2019,13.0,15.0,19.0,21.0,16.0,18.0,17.0,15.0,15.0,16.0,21.0,17.0,16.0,10.0,14.0,7.0,11.0,9.0,7.0,9.0,10.0,9.0,7.0,8.0
03/21/2019,8.0,7.0,9.0,8.0,9.0,8.0,11.0,4.0,15.0,13.0,11.0,10.0,5.0,7.0,2.0,6.0,4.0,0.0,2.0,2.0,11.0,12.0,10.0,8.0
03/22/2019,8.0,8.0,11.0,10.0,9.0,11.0,12.0,15.0,25.0,23.0,17.0,12.0,13.0,8.0,8.0,8.0,9.0,3.0,8.0,8.0,7.0,7.0,9.0,10.0
03/23/2019,8.0,9.0,8.0,8.0,9.0,9.0,11.0,11.0,11.0,7.0,12.0,10.0,11.0,8.0,8.0,13.0,10.0,6.0,8.0,5.0,3.0,4.0,3.0,4.0
03/24/2019,4.0,1.0,6.0,4.0,4.0,8.0,4.0,9.0,11.0,12.0,9.0,8.0,10.0,12.0,10.0,11.0,7.0,6.0,7.0,10.0,10.0,10.0,14.0,12.0
03/25/2019,7.0,6.0,9.0,10.0,10.0,13.0,14.0,15.0,17.0,16.0,18.0,12.0,10.0,12.0,11.0,7.0,5.0,0.0,-2.0,-1.0,4.0,4.0,1.0,5.0
03/26/2019,5.0,7.0,1.0,4.0,4.0,9.0,9.0,7.0,7.0,5.0,9.0,8.0,11.0,9.0,10.0,7.0,4.0,3.0,-1.0,1.0,5.0,2.0,5.0,4.0
03/27/2019,7.0,8.0,8.0,9.0,11.0,11.0,7.0,7.0,16.0,16.0,14.0,12.0,14.0,11.0,10.0,10.0,12.0,8.0,4.0,7.0,6.0,5.0,6.0,5.0
03/28/2019,4.0,5.0,3.0,4.0,7.0,7.0,10.0,12.0,10.0,11.0,12.0,12.0,10.0,14.0,13.0,9.0,3.0,5.0,4.0,6.0,4.0,3.0,3.0,2.0
03/29/2019,3.0,2.0,7.0,6.0,9.0,8.0,10.0,11.0,11.0,9.0,13.0,7.0,12.0,9.0,11.0,9.0,10.0,7.0,2.0,4.0,4.0,2.0,6.0,6.0
03/30/2019,7.0,8.0,7.0,3.0,5.0,5.0,7.0,10.0,8.0,5.0,9.0,-3.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,-1.0,3.0,1.0,0.0,1.0
03/31/2019,2.0,2.0,1.0,4.0,5.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,-1.0,3.0,3.0,7.0,5.0,2.0,4.0,4.0,7.0,7.0,4.0,2.0
04/01/2019,3.0,5.0,3.0,3.0,6.0,5.0,1.0,2.0,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM
04/02/2019,LIM,LIM,LIM,LIM,LIM,LIM,LIM,LIM,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
04/03/2019,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI
04/04/2019,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,AQI,17.0,14.0,12.0,10.0,15.0,6.0,7.0,6.0,5.0,8.0,11.0,30.0,14.0,14.0,17.0
04/05/2019,17.0,10.0,9.0,8.0,13.0,18.0,17.0,16.0,14.0,13.0,17.0,20.0,21.0,21.0,24.0,19.0,24.0,14.0,18.0,22.0,22.0,23.0,22.0,25.0
04/06/2019,21.0,25.0,27.0,23.0,16.0,18.0,18.0,18.0,12.0,13.0,14.0,5.0,8.0,12.0,6.0,2.0,2.0,3.0,6.0,8.0,11.0,12.0,12.0,10.0
04/07/2019,12.0,13.0,15.0,14.0,13.0,14.0,20.0,3.0,5.0,9.0,7.0,4.0,7.0,4.0,7.0,4.0,8.0,6.0,7.0,4.0,4.0,3.0,2.0,4.0
04/08/2019,0.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,7.0,5.0,7.0,11.0,11.0,6.0,8.0,7.0,5.0,1.0,-1.0,7.0,7.0,9.0,9.0,6.0
04/09/2019,8.0,7.0,12.0,7.0,3.0,9.0,12.0,14.0,17.0,16.0,14.0,11.0,9.0,10.0,8.0,3.0,9.0,3.0,8.0,8.0,12.0,12.0,15.0,9.0
04/10/2019,8.0,10.0,9.0,9.0,8.0,11.0,13.0,8.0,10.0,12.0,16.0,14.0,16.0,16.0,14.0,11.0,10.0,14.0,1.0,2.0,1.0,7.0,6.0,3.0
04/11/2019,5.0,4.0,8.0,9.0,8.0,12.0,10.0,10.0,17.0,24.0,29.0,15.0,7.0,9.0,3.0,5.0,0.0,5.0,6.0,-2.0,5.0,2.0,0.0,4.0
04/12/2019,2.0,4.0,5.0,3.0,7.0,4.0,4.0,3.0,3.0,5.0,9.0,10.0,6.0,6.0,12.0,10.0,7.0,8.0,11.0,14.0,16.0,18.0,17.0,14.0
04/13/2019,14.0,14.0,15.0,13.0,7.0,7.0,9.0,11.0,5.0,7.0,1.0,3.0,6.0,8.0,7.0,1.0,4.0,-3.0,2.0,2.0,1.0,1.0,1.0,0.0
04/14/2019,-1.0,3.0,4.0,7.0,8.0,10.0,10.0,7.0,3.0,6.0,7.0,9.0,9.0,15.0,5.0,5.0,8.0,4.0,-1.0,2.0,4.0,4.0,2.0,2.0
04/15/2019,8.0,6.0,8.0,5.0,7.0,6.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,5.0,0.0,-1.0,1.0,0.0,2.0,5.0,5.0
04/16/2019,4.0,3.0,2.0,4.0,8.0,9.0,7.0,7.0,11.0,9.0,11.0,9.0,9.0,10.0,8.0,5.0,3.0,6.0,3.0,4.0,3.0,5.0,3.0,4.0
04/17/2019,4.0,4.0,7.0,11.0,8.0,12.0,8.0,9.0,10.0,14.0,16.0,17.0,25.0,25.0,28.0,23.0,19.0,15.0,16.0,12.0,16.0,16.0,20.0,0.0
04/18/2019,1.0,7.0,11.0,8.0,8.0,6.0,8.0,5.0,7.0,8.0,9.0,6.0,3.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,-1.0,5.0,6.0,4.0
04/19/2019,1.0,4.0,0.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,8.0,6.0,1.0,3.0,0.0,2.0,1.0,-4.0,2.0,0.0,0.0,2.0,6.0,7.0
04/20/2019,9.0,8.0,7.0,4.0,4.0,6.0,5.0,9.0,9.0,6.0,10.0,4.0,3.0,5.0,5.0,7.0,6.0,3.0,6.0,2.0,6.0,2.0,2.0,3.0
04/21/2019,1.0,0.0,1.0,4.0,2.0,8.0,10.0,0.0,8.0,13.0,11.0,9.0,8.0,8.0,6.0,6.0,5.0,0.0,1.0,-2.0,4.0,3.0,3.0,3.0
04/22/2019,5.0,6.0,1.0,9.0,7.0,LIM,4.0,2.0,4.0,11.0,8.0,7.0,9.0,10.0,6.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0
04/23/2019,6.0,6.0,4.0,8.0,10.0,5.0,6.0,10.0,11.0,12.0,18.0,15.0,17.0,17.0,17.0,20.0,15.0,13.0,12.0,13.0,12.0,7.0,9.0,10.0
04/24/2019,10.0,4.0,7.0,6.0,6.0,6.0,2.0,1.0,3.0,1.0,6.0,-2.0,4.0,5.0,1.0,2.0,-1.0,4.0,0.0,5.0,3.0,4.0,5.0,4.0
04/25/2019,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,5.0,6.0,7.0,11.0,11.0,5.0,7.0,7.0,4.0,3.0,-1.0,6.0,5.0,9.0,13.0,16.0
04/26/2019,14.0,9.0,8.0,6.0,5.0,9.0,4.0,7.0,7.0,5.0,6.0,8.0,8.0,4.0,9.0,6.0,5.0,0.0,-1.0,9.0,8.0,6.0,15.0,11.0
04/27/2019,10.0,15.0,16.0,12.0,10.0,10.0,8.0,9.0,11.0,10.0,14.0,9.0,8.0,10.0,9.0,10.0,7.0,10.0,8.0,15.0,7.0,8.0,5.0,4.0
04/28/2019,5.0,7.0,8.0,7.0,6.0,5.0,10.0,10.0,8.0,7.0,12.0,10.0,5.0,9.0,13.0,3.0,7.0,5.0,4.0,3.0,1.0,3.0,1.0,4.0
04/29/2019,9.0,8.0,9.0,9.0,12.0,13.0,15.0,14.0,16.0,12.0,15.0,15.0,12.0,15.0,12.0,9.0,12.0,15.0,12.0,12.0,14.0,16.0,18.0,20.0
04/30/2019,13.0,18.0,15.0,14.0,11.0,15.0,20.0,17.0,19.0,16.0,13.0,13.0,17.0,12.0,11.0,15.0,14.0,17.0,16.0,19.0,21.0,18.0,17.0,18.0
05/01/2019,18.0,17.0,18.0,17.0,12.0,15.0,16.0,16.0,12.0,13.0,1.0,16.0,17.0,11.0,17.0,15.0,19.0,18.0,16.0,13.0,15.0,16.0,16.0,15.0
05/02/2019,20.0,18.0,18.0,17.0,-2.0,0.0,3.0,0.0,1.0,8.0,8.0,13.0,5.0,3.0,-1.0,2.0,1.0,1.0,3.0,-1.0,5.0,5.0,4.0,6.0
05/03/2019,9.0,5.0,6.0,4.0,4.0,11.0,3.0,2.0,-3.0,3.0,4.0,5.0,6.0,10.0,16.0,21.0,5.0,2.0,1.0,2.0,4.0,6.0,-2.0,3.0
05/04/2019,7.0,6.0,3.0,2.0,0.0,6.0,2.0,2.0,6.0,4.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,0.0,2.0,4.0,7.0,11.0,6.0,8.0
05/05/2019,5.0,4.0,6.0,9.0,8.0,11.0,7.0,10.0,9.0,8.0,8.0,9.0,20.0,12.0,11.0,12.0,11.0,10.0,8.0,3.0,7.0,8.0,6.0,9.0
05/06/2019,7.0,7.0,10.0,11.0,13.0,14.0,11.0,15.0,12.0,12.0,12.0,12.0,5.0,9.0,9.0,8.0,8.0,10.0,9.0,28.0,10.0,13.0,10.0,5.0
05/07/2019,8.0,5.0,8.0,6.0,6.0,10.0,8.0,11.0,11.0,11.0,13.0,9.0,15.0,17.0,16.0,17.0,21.0,-2.0,0.0,1.0,4.0,2.0,0.0,7.0
05/08/2019,6.0,3.0,3.0,4.0,6.0,8.0,7.0,9.0,7.0,16.0,15.0,6.0,-1.0,2.0,7.0,6.0,12.0,3.0,6.0,6.0,11.0,6.0,9.0,8.0
05/09/2019,8.0,7.0,14.0,22.0,20.0,29.0,25.0,28.0,28.0,29.0,24.0,22.0,18.0,21.0,17.0,14.0,15.0,7.0,6.0,6.0,2.0,6.0,2.0,8.0
05/10/2019,6.0,2.0,4.0,3.0,11.0,0.0,4.0,4.0,0.0,3.0,2.0,3.0,5.0,5.0,5.0,9.0,10.0,6.0,7.0,6.0,8.0,10.0,6.0,10.0
