CAMS 1068 PM-2.5 (Local Conditions) Summary Report for 2020
Austin North Interstate 35 C1068 - EPA Site: 48_453_1068
PM-2.5 (Local Conditions) (POC 2) measured in micrograms per cubic meter (local conditions)
Data from this instrument meets EPA quality assurance criteria for regulatory purposes.
Central Standard Time
Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
01/01/2020,44.0,32.0,21.0,21.0,20.0,21.0,24.0,20.0,15.0,8.0,9.0,7.0,5.0,8.0,5.0,4.0,5.0,7.0,4.0,9.0,12.0,13.0,16.0,16.0
01/02/2020,18.0,14.0,10.0,10.0,11.0,12.0,13.0,14.0,19.0,17.0,21.0,20.0,14.0,14.0,13.0,12.0,9.0,10.0,5.0,8.0,13.0,12.0,22.0,21.0
01/03/2020,7.0,4.0,2.0,4.0,0.0,1.0,5.0,2.0,2.0,3.0,4.0,5.0,7.0,6.0,2.0,3.0,2.0,-1.0,0.0,-2.0,5.0,4.0,-3.0,0.0
01/04/2020,3.0,2.0,1.0,0.0,3.0,2.0,1.0,-6.0,2.0,8.0,4.0,4.0,3.0,1.0,3.0,-1.0,-5.0,3.0,8.0,9.0,12.0,11.0,16.0,11.0
01/05/2020,17.0,11.0,8.0,3.0,3.0,3.0,4.0,0.0,2.0,3.0,5.0,6.0,6.0,5.0,3.0,5.0,2.0,2.0,5.0,7.0,9.0,10.0,7.0,6.0
01/06/2020,5.0,5.0,6.0,5.0,4.0,2.0,5.0,5.0,8.0,14.0,8.0,10.0,QAS,QAS,11.0,10.0,10.0,7.0,8.0,17.0,7.0,4.0,4.0,7.0
01/07/2020,8.0,3.0,2.0,2.0,-1.0,-2.0,-1.0,-2.0,3.0,5.0,7.0,7.0,4.0,6.0,0.0,5.0,4.0,2.0,5.0,13.0,14.0,20.0,24.0,19.0
01/08/2020,18.0,15.0,14.0,12.0,8.0,8.0,12.0,9.0,12.0,16.0,13.0,12.0,11.0,8.0,7.0,5.0,8.0,-1.0,4.0,5.0,6.0,6.0,6.0,5.0
01/09/2020,4.0,6.0,2.0,7.0,5.0,6.0,4.0,8.0,6.0,10.0,8.0,11.0,8.0,4.0,6.0,7.0,8.0,4.0,6.0,3.0,4.0,7.0,4.0,7.0
01/10/2020,2.0,4.0,6.0,4.0,6.0,3.0,5.0,10.0,10.0,8.0,9.0,8.0,11.0,11.0,11.0,14.0,14.0,12.0,15.0,11.0,5.0,1.0,6.0,5.0
01/11/2020,5.0,2.0,6.0,6.0,5.0,5.0,5.0,-2.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,1.0,2.0,-1.0,7.0,10.0,7.0,11.0,6.0,8.0
