CAMS 1605 Ozone Summary Report for 2019
St. Edwards University C1605 - EPA Site: 48_453_1605
Ozone (POC 1) measured in parts per billion
Data from this instrument does not meet EPA quality assurance criteria and cannot be used for regulatory purposes.
Central Standard Time
Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
03/01/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/02/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/03/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/04/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/05/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/06/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/07/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/08/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/09/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/10/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/11/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA
03/12/2019,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,PMA,23,22,21,19,17,15,15
03/13/2019,14,14,14,14,13,11,36,36,29,29,33,35,40,40,43,43,48,44,35,28,24,18,13,13
03/14/2019,14,18,36,39,40,40,42,41,41,46,47,47,48,49,49,49,49,47,44,42,41,39,37,38
03/15/2019,39,39,36,38,38,37,36,35,36,38,39,41,42,44,45,45,43,42,42,41,42,37,32,29
03/16/2019,26,28,26,28,25,30,32,33,35,37,40,44,47,48,49,49,49,49,48,43,42,40,40,40
03/17/2019,38,34,32,31,30,29,29,27,25,36,40,45,48,50,51,52,52,52,47,35,21,21,16,10
03/18/2019,9,12,14,22,12,13,9,7,14,17,35,46,48,49,52,53,50,48,43,38,37,33,39,39
03/19/2019,38,34,29,32,22,19,12,21,30,35,42,50,53,54,54,53,50,47,46,41,42,35,34,35
03/20/2019,31,32,35,38,37,33,27,24,33,39,43,53,52,51,51,51,50,48,44,41,35,34,40,45
03/21/2019,44,42,40,32,31,27,11,17,31,42,48,53,57,59,61,63,65,65,57,41,32,42,43,38
03/22/2019,40,31,25,29,19,16,12,9,20,32,53,56,58,59,58,60,62,61,56,58,63,58,55,54
03/23/2019,52,50,47,45,41,38,34,31,37,42,46,48,49,47,46,44,46,43,42,41,41,42,39,37
03/24/2019,37,34,32,30,29,28,26,24,28,34,36,38,39,42,43,39,40,38,35,30,27,23,23,23
03/25/2019,23,24,24,25,24,22,15,15,12,18,24,30,41,43,50,53,53,50,48,48,44,42,42,41
03/26/2019,39,37,36,34,29,21,21,23,28,31,34,39,42,46,49,50,51,49,46,39,33,28,24,21
03/27/2019,15,14,20,15,6,0,1,3,19,33,41,45,48,49,49,49,50,50,46,43,42,39,38,38
03/28/2019,39,38,35,34,31,28,25,25,26,34,42,44,47,48,48,48,48,45,43,42,38,35,37,37
03/29/2019,38,38,36,34,29,25,22,20,27,31,36,39,40,40,41,41,41,41,40,39,37,36,35,32
03/30/2019,31,32,33,31,29,30,30,28,30,31,22,17,19,22,25,28,31,32,34,34,35,34,34,34
03/31/2019,35,34,34,32,31,30,31,32,33,32,34,36,38,41,42,44,44,43,42,39,34,27,27,30
04/01/2019,30,31,29,24,25,24,11,11,12,14,25,29,31,35,38,39,41,41,37,28,26,28,29,28
04/02/2019,25,24,21,23,23,17,15,23,31,35,36,40,45,46,46,47,50,47,42,37,36,36,37,38
04/03/2019,37,37,37,35,35,30,23,15,20,28,35,40,40,39,37,39,38,35,31,28,27,26,26,24
04/04/2019,22,19,20,20,17,16,13,11,19,23,26,30,31,33,36,41,46,46,42,37,36,30,22,21
04/05/2019,12,12,15,18,16,11,12,13,14,14,16,18,28,36,43,44,42,39,33,27,25,20,22,21
04/06/2019,17,15,12,10,11,10,7,7,8,9,9,13,9,11,14,16,21,21,16,11,10,16,14,10
04/07/2019,8,15,16,9,5,3,8,28,29,25,25,38,42,37,38,40,34,31,31,38,43,44,45,45
04/08/2019,43,41,42,37,33,27,22,25,27,29,34,38,38,39,41,45,48,51,50,46,45,16,25,22
04/09/2019,22,20,19,16,14,12,13,12,18,33,48,55,54,55,58,61,62,59,48,40,40,41,40,36
04/10/2019,31,27,20,14,20,18,13,13,20,28,39,48,50,52,52,53,53,52,48,43,40,35,34,34
04/11/2019,34,32,34,29,18,17,10,8,21,35,43,44,45,46,47,48,48,47,43,35,30,26,24,21
04/12/2019,19,20,19,18,18,19,17,18,24,26,28,33,40,44,44,43,41,41,38,35,33,29,28,27
04/13/2019,25,24,23,21,17,16,13,11,10,8,26,31,32,29,34,38,39,39,40,37,35,34,35,35
04/14/2019,35,36,36,36,34,35,34,33,34,35,37,38,39,39,41,41,40,43,39,33,32,34,33,30
04/15/2019,27,20,19,18,17,18,9,25,34,39,44,47,50,54,52,50,50,47,45,40,43,40,40,38
04/16/2019,34,32,29,28,26,23,19,23,33,37,39,41,41,41,42,40,39,37,37,35,36,33,29,28
04/17/2019,29,29,27,26,23,20,19,19,18,16,15,21,27,30,31,31,27,25,22,20,21,21,21,38
04/18/2019,38,35,34,31,33,30,25,28,29,28,30,34,33,38,39,41,42,43,42,40,37,25,22,21
04/19/2019,25,28,31,30,32,34,31,31,35,40,42,43,44,45,45,47,48,47,45,41,39,37,36,32
04/20/2019,24,17,20,22,14,18,17,21,29,35,42,47,51,52,56,58,59,54,49,44,42,38,34,35
04/21/2019,34,31,28,26,24,22,21,24,30,34,39,43,44,43,43,43,44,43,40,39,37,34,35,36
04/22/2019,36,36,35,33,31,30,25,27,31,35,37,37,37,37,38,38,38,38,36,32,30,28,29,28
04/23/2019,26,25,25,25,24,22,23,23,24,27,29,30,32,35,36,36,34,32,31,28,28,27,26,26
04/24/2019,26,25,23,21,21,19,30,34,36,35,35,38,32,29,30,40,37,35,32,24,25,24,21,15
04/25/2019,13,13,17,16,11,12,13,15,21,26,31,37,42,44,43,43,45,47,44,35,31,33,30,29
04/26/2019,21,15,19,18,22,23,23,26,31,34,37,42,48,52,53,52,52,51,46,34,31,25,18,21
04/27/2019,25,26,21,17,8,17,24,27,34,41,48,52,55,55,56,56,56,54,50,47,42,36,33,30
04/28/2019,29,29,28,25,23,21,21,24,25,33,35,36,38,39,39,40,39,39,37,34,32,31,29,27
04/29/2019,27,26,25,25,25,24,22,23,24,26,28,31,32,33,32,31,31,30,25,23,21,20,18,16
04/30/2019,15,15,16,16,15,15,15,15,15,17,17,16,20,24,25,26,26,25,22,21,19,18,18,18
05/01/2019,18,17,17,16,14,12,10,8,12,14,17,19,20,19,21,22,23,24,23,21,20,19,17,16
05/02/2019,16,15,15,15,37,35,32,30,31,32,32,28,26,30,27,24,33,42,38,36,27,22,24,22
05/03/2019,20,18,19,17,15,13,15,17,17,19,22,22,22,23,24,26,28,37,42,39,34,30,37,36
05/04/2019,30,26,28,26,21,21,23,27,33,34,35,36,40,42,43,44,42,39,38,31,25,25,21,21
05/05/2019,18,18,7,8,6,9,7,14,25,29,32,36,42,45,49,51,50,49,46,38,35,34,34,31
05/06/2019,28,22,22,23,22,21,13,19,23,25,26,30,29,27,25,26,26,27,25,22,19,18,25,31
05/07/2019,30,24,22,23,20,11,7,10,16,20,26,24,27,30,29,30,29,27,27,28,31,32,35,40
05/08/2019,39,38,39,36,33,29,22,20,17,16,13,28,27,24,28,33,37,36,29,22,13,15,14,16
05/09/2019,13,9,8,11,9,6,5,8,11,19,24,29,33,32,33,30,27,28,33,24,19,18,18,17
05/10/2019,19,20,20,20,20,19,19,19,18,19,20,22,23,26,29,31,31,29,28,26,25,21,19,16
05/11/2019,16,14,14,12,12,10,11,12,10,10,10,10,13,15,16,17,19,18,16,15,13,12,9,10
05/12/2019,12,14,15,16,11,9,9,15,24,28,30,30,33,36,37,35,36,35,33,30,25,20,14,18
05/13/2019,11,16,10,6,6,7,5,10,21,30,36,40,41,45,45,45,44,42,42,39,42,47,47,42
05/14/2019,37,31,29,22,15,8,11,23,32,36,43,48,48,48,47,46,44,44,42,37,37,42,34,31
05/15/2019,26,16,17,15,19,15,2,29,35,36,40,41,44,43,41,39,38,39,39,38,36,32,30,27
05/16/2019,27,27,26,20,19,13,17,22,25,26,33,35,35,36,35,37,39,40,36,31,28,26,25,27
05/17/2019,26,25,25,24,22,21,20,21,21,24,25,27,30,30,32,31,30,25,23,20,18,16,16,15
05/18/2019,16,16,14,14,13,13,13,15,17,19,21,24,25,20,22,21,18,17,17,13,12,12,10,12
05/19/2019,11,12,13,13,13,12,9,15,18,24,31,35,37,36,37,37,38,37,34,29,22,19,15,12
05/20/2019,12,13,13,13,13,14,14,16,19,21,23,23,23,23,24,23,24,23,22,19,16,16,18,21
05/21/2019,22,23,24,25,24,21,16,16,31,28,34,40,45,44,47,49,57,58,48,43,35,34,30,27
05/22/2019,21,17,16,11,10,19,27,26,25,24,25,24,25,26,27,26,27,27,26,25,25,23,21,20
05/23/2019,18,17,17,13,11,9,8,11,14,16,18,20,22,23,24,25,24,23,21,18,16,15,14,14
05/24/2019,13,12,13,14,13,13,13,14,16,18,21,24,25,25,25,27,29,30,28,25,24,24,23,21
05/25/2019,20,20,20,19,18,15,13,17,18,20,22,24,25,26,26,27,28,28,28,27,26,23,20,16
05/26/2019,16,16,15,15,18,18,18,21,24,26,29,31,32,32,32,33,35,34,33,31,30,29,27,27
05/27/2019,28,26,25,23,21,22,20,21,25,28,30,33,35,35,35,35,34,35,31,28,27,25,22,21
05/28/2019,20,20,19,18,18,18,18,17,18,21,26,29,28,30,28,28,24,22,20,18,16,14,14,12
05/29/2019,13,14,15,17,18,17,15,17,18,21,23,26,26,27,27,26,25,25,23,22,20,18,16,15
05/30/2019,17,19,16,15,15,13,10,8,10,13,17,24,32,36,37,37,37,33,30,26,25,26,29,24
05/31/2019,28,19,11,10,8,5,6,12,16,22,30,37,39,45,51,49,50,47,40,31,26,24,22,21
06/01/2019,19,18,17,15,13,8,5,9,11,15,19,22,22,26,22,24,25,26,25,23,21,17,16,12
06/02/2019,9,7,6,6,4,3,3,7,9,13,16,18,19,19,21,23,25,24,22,20,18,16,14,10
06/03/2019,8,7,5,5,3,1,2,5,8,10,15,19,19,20,23,23,26,26,25,23,20,17,14,13
06/04/2019,10,9,8,6,5,3,3,4,6,8,10,12,14,13,11,10,7,11,14,11,9,6,4,5
06/05/2019,7,8,8,9,7,8,7,7,9,11,16,19,25,30,33,29,27,25,23,19,18,16,15,14
06/06/2019,13,21,35,28,26,22,16,20,19,24,37,39,40,42,44,37,35,35,33,28,23,24,19,13
06/07/2019,16,19,18,18,15,14,9,13,22,30,39,45,45,45,43,43,43,42,39,37,33,28,27,27
06/08/2019,18,15,14,13,13,9,8,13,20,38,43,45,47,46,45,54,61,64,59,53,48,44,42,38
06/09/2019,30,25,24,25,22,10,10,24,32,39,43,43,44,43,41,44,44,44,45,40,35,31,28,30
06/10/2019,29,32,30,25,24,29,24,22,23,25,30,33,34,42,45,49,48,48,47,47,47,45,40,39
06/11/2019,37,35,34,31,28,25,21,20,26,33,35,37,37,37,40,37,29,23,23,21,17,11,8,9
06/12/2019,7,4,4,7,8,4,4,9,24,36,44,52,62,67,63,57,56,55,53,46,35,27,15,18
06/13/2019,28,24,22,30,30,29,28,31,38,42,46,47,50,52,53,55,55,53,46,37,31,31,35,35
06/14/2019,31,29,28,25,22,16,17,23,33,47,52,58,56,53,50,50,50,49,48,43,39,35,31,29
06/15/2019,27,26,25,23,23,20,17,15,15,18,22,23,25,25,26,27,27,21,17,15,14,14,15,15
06/16/2019,15,15,15,14,13,12,14,15,16,17,19,20,21,22,23,24,24,23,21,18,15,21,29,30
06/17/2019,33,31,25,26,23,16,10,17,13,20,28,27,29,38,48,53,54,52,55,47,34,30,29,29
06/18/2019,22,9,11,8,5,5,14,14,21,29,39,46,47,42,43,44,43,41,35,30,27,26,22,20
06/19/2019,18,15,12,10,8,2,4,5,10,15,21,25,26,27,28,32,32,29,27,23,20,14,11,11
06/20/2019,10,8,7,6,6,6,5,6,9,12,17,19,22,23,25,27,28,25,21,20,16,14,11,9
06/21/2019,9,9,8,8,8,7,8,10,14,17,19,20,20,20,19,18,17,15,14,13,11,12,12,11
06/22/2019,11,11,11,30,30,23,19,20,18,16,12,15,17,18,18,19,17,15,17,16,15,13,14,13
06/23/2019,13,13,12,10,10,9,8,8,10,11,15,16,17,18,20,20,21,21,19,19,15,13,13,15
06/24/2019,14,12,11,10,32,28,23,27,22,32,34,33,32,37,33,30,32,33,31,22,18,15,12,16
06/25/2019,19,18,11,15,19,12,12,12,19,26,31,33,37,38,36,33,28,28,26,24,20,18,15,17
06/26/2019,15,13,14,12,11,7,4,4,10,14,17,18,19,19,19,20,20,20,19,18,16,14,13,11
06/27/2019,9,8,7,7,6,5,5,8,13,17,20,22,23,24,25,24,24,24,14,9,1,3,8,10
06/28/2019,9,7,4,3,2,1,2,8,12,15,23,25,26,27,27,28,29,29,26,21,19,18,16,8
06/29/2019,13,12,10,9,7,5,4,6,10,17,22,23,21,25,38,45,43,37,29,25,22,27,28,39
06/30/2019,38,36,33,27,23,21,19,20,20,23,25,24,23,27,30,33,36,36,36,28,27,28,24,21
07/01/2019,19,16,14,12,8,6,4,8,15,23,29,32,35,35,33,33,32,31,29,27,25,22,21,21
07/02/2019,18,15,14,12,10,8,7,11,14,19,23,26,26,26,27,31,28,24,22,18,17,16,15,16
07/03/2019,16,16,15,14,13,10,10,12,18,19,19,21,23,24,24,24,21,19,17,13,10,6,5,5
07/04/2019,5,5,5,5,7,9,13,15,16,18,19,20,21,20,20,21,20,19,18,16,14,12,11,10
