created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-27 17:29:52 UTC,1,0.00,0.00,0.00,29160.00,0.01,864.71,,0.00
2019-02-27 17:31:12 UTC,2,0.00,0.00,0.00,29048.00,0.01,864.70,,0.00
2019-02-27 17:32:32 UTC,3,0.00,0.00,0.00,28968.00,0.01,864.79,,0.00
2019-02-27 17:33:52 UTC,4,0.00,0.24,0.24,28968.00,0.01,864.76,,0.24
2019-02-27 17:35:12 UTC,5,0.00,0.24,0.25,28968.00,0.01,864.76,,0.24
2019-02-27 17:36:32 UTC,6,0.00,0.32,0.32,28968.00,0.01,864.77,,0.32
2019-02-27 17:37:52 UTC,7,0.00,0.20,0.77,28968.00,0.01,864.65,,0.20
2019-02-27 17:39:12 UTC,8,0.00,0.20,0.17,28968.00,0.01,864.77,,0.20
2019-02-27 17:40:32 UTC,9,0.00,0.20,0.22,28968.00,0.01,864.68,,0.20
2019-02-27 17:41:52 UTC,10,0.00,0.20,0.22,28968.00,0.01,864.79,,0.20
2019-02-27 17:44:13 UTC,11,0.00,0.00,0.00,30816.00,0.01,864.87,,0.00
2019-02-27 17:45:24 UTC,12,0.00,0.00,0.00,30816.00,0.02,864.88,,0.00
2019-02-27 17:46:46 UTC,13,0.00,0.00,0.60,30816.00,0.01,865.02,,0.00
2019-02-27 17:48:03 UTC,14,0.00,0.00,0.16,30816.00,0.02,864.94,,0.00
2019-02-27 17:49:23 UTC,15,0.00,0.00,0.29,30816.00,0.01,864.96,,0.00
2019-02-27 17:50:43 UTC,16,0.00,0.20,0.20,30816.00,0.01,865.06,,0.20
2019-02-27 17:52:03 UTC,17,0.07,0.27,0.27,30816.00,0.01,865.09,,0.27
2019-02-27 17:53:23 UTC,18,0.13,0.38,0.38,30816.00,0.01,865.11,,0.38
2019-02-27 17:54:43 UTC,19,0.13,0.38,0.24,30792.00,0.01,865.10,,0.38
2019-02-27 17:56:03 UTC,20,0.43,1.11,1.77,30816.00,0.01,865.11,,1.11
2019-02-27 17:57:23 UTC,21,65.82,166.07,262.93,30816.00,0.01,865.19,,112.68
2019-02-27 17:58:43 UTC,22,155.53,426.63,710.98,30816.00,0.01,865.21,,283.58
2019-02-27 18:00:03 UTC,23,116.68,311.61,535.75,30816.00,0.01,865.26,,206.84
2019-02-27 18:01:23 UTC,24,68.89,177.23,295.60,30816.00,0.01,865.29,,117.38
2019-02-27 18:02:43 UTC,25,43.91,104.91,166.40,30816.00,0.01,865.31,,69.37
2019-02-27 18:04:04 UTC,26,54.05,129.81,200.95,30816.00,0.01,865.34,,86.12
2019-02-27 18:05:24 UTC,27,154.62,423.91,730.53,30816.00,0.01,865.33,,281.64
2019-02-27 18:06:44 UTC,28,128.36,342.41,584.91,30816.00,0.01,865.30,,227.57
2019-02-27 18:08:03 UTC,29,49.86,123.02,197.32,30816.00,0.01,865.37,,81.91
2019-02-27 18:09:23 UTC,30,14.62,31.80,46.24,30816.00,0.01,865.33,,29.44
2019-02-27 18:10:44 UTC,31,66.05,166.24,260.83,30816.00,0.01,865.43,,113.07
2019-02-27 18:12:04 UTC,32,208.75,677.34,1230.50,30816.00,0.01,865.44,,450.75
2019-02-27 18:13:23 UTC,33,219.20,754.39,1375.20,30816.00,0.01,865.48,,502.14
2019-02-27 18:14:43 UTC,34,132.68,392.11,669.64,30816.00,0.01,865.46,,260.70
