created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-21 23:03:01 UTC,1,1.00,1.00,1.00,28904.00,0.01,853.45,,1.00
2019-02-21 23:04:21 UTC,2,0.78,1.17,1.39,28792.00,0.01,853.41,,1.17
2019-02-21 23:05:41 UTC,3,0.93,2.00,2.36,28712.00,0.01,853.45,,2.00
2019-02-21 23:07:01 UTC,4,0.50,1.19,1.19,28712.00,0.01,853.42,,1.19
2019-02-21 23:08:21 UTC,5,0.61,1.41,1.55,28712.00,0.01,853.40,,1.41
2019-02-21 23:09:41 UTC,6,0.67,1.85,1.92,28712.00,0.01,853.40,,1.85
2019-02-21 23:11:01 UTC,7,1.00,1.52,1.59,28712.00,0.01,853.39,,1.52
2019-02-21 23:12:21 UTC,8,1.35,2.37,2.60,28712.00,0.01,853.42,,2.37
2019-02-21 23:13:41 UTC,9,0.86,1.52,1.59,28712.00,0.01,853.40,,1.52
2019-02-21 23:15:32 UTC,10,0.11,0.11,0.11,30816.00,0.01,853.43,,0.11
2019-02-21 23:16:49 UTC,11,0.96,1.51,1.67,30816.00,0.01,853.45,,1.51
2019-02-21 23:18:09 UTC,12,0.48,1.04,1.04,30816.00,0.01,853.52,,1.04
2019-02-21 23:19:28 UTC,13,1.51,2.42,2.58,30816.00,0.01,853.47,,2.42
2019-02-21 23:20:50 UTC,14,1.02,1.57,2.34,30816.00,0.01,853.41,,1.57
2019-02-21 23:22:08 UTC,15,1.55,2.02,2.05,30816.00,0.01,853.44,,2.02
2019-02-21 23:23:28 UTC,16,1.16,1.61,1.61,30816.00,0.01,853.42,,1.61
2019-02-21 23:24:49 UTC,17,0.51,1.42,1.76,30816.00,0.01,853.45,,1.42
2019-02-21 23:26:09 UTC,18,1.11,1.55,1.70,30816.00,0.01,853.47,,1.55
2019-02-21 23:27:29 UTC,19,0.96,1.52,1.70,30816.00,0.01,853.44,,1.52
2019-02-21 23:28:48 UTC,20,0.69,1.38,1.38,30816.00,0.01,853.48,,1.38
2019-02-21 23:30:08 UTC,21,0.70,1.57,1.74,30816.00,0.01,853.45,,1.57
2019-02-21 23:31:28 UTC,22,0.55,1.48,1.95,30816.00,0.01,853.50,,1.48
2019-02-21 23:32:48 UTC,23,0.50,0.59,0.67,30816.00,0.01,853.48,,0.59
2019-02-21 23:34:08 UTC,24,2.55,5.98,7.55,30816.00,0.01,853.44,,5.70
2019-02-21 23:35:28 UTC,25,83.83,241.93,309.71,30816.00,0.01,853.40,,161.62
2019-02-21 23:36:48 UTC,26,133.49,399.87,538.76,30792.00,0.01,853.51,,265.76
2019-02-21 23:38:09 UTC,27,88.76,250.04,316.60,30816.00,0.01,853.46,,165.91
2019-02-21 23:39:28 UTC,28,45.85,122.13,155.43,30816.00,0.01,853.46,,80.65
2019-02-21 23:40:50 UTC,29,24.98,68.78,86.10,30816.00,0.01,853.41,,48.63
2019-02-21 23:42:09 UTC,30,13.94,37.45,43.87,30816.00,0.01,853.47,,33.57
2019-02-21 23:43:28 UTC,31,7.57,23.50,28.91,30816.00,0.01,853.48,,23.35
2019-02-21 23:44:48 UTC,32,3.98,13.22,15.48,30816.00,0.01,853.54,,13.22
2019-02-21 23:46:08 UTC,33,1.82,6.51,7.76,30816.00,0.01,853.51,,6.51
2019-02-21 23:47:28 UTC,34,0.49,2.51,4.16,30816.00,0.01,853.56,,2.51
2019-02-21 23:48:49 UTC,35,0.96,3.06,3.38,30816.00,0.01,853.52,,3.06
2019-02-21 23:50:09 UTC,36,0.96,0.36,0.36,30816.00,0.01,853.58,,0.36
2019-02-21 23:51:29 UTC,37,0.96,0.65,0.83,30816.00,0.01,853.51,,0.65
2019-02-21 23:52:48 UTC,38,0.96,0.65,0.83,30816.00,0.01,853.49,,0.65
2019-02-21 23:54:08 UTC,39,0.96,0.65,0.83,30816.00,0.01,853.54,,0.65
2019-02-21 23:55:28 UTC,40,0.96,0.65,0.83,30816.00,0.01,853.50,,0.65
2019-02-21 23:56:48 UTC,41,0.96,0.65,0.83,30816.00,0.01,853.55,,0.65
2019-02-21 23:58:09 UTC,42,0.96,0.65,0.83,30816.00,0.01,853.57,,0.65
2019-02-21 23:59:28 UTC,43,0.96,0.65,0.83,30816.00,0.01,853.49,,0.65
2019-02-22 00:00:48 UTC,44,0.96,0.65,0.83,30816.00,0.01,853.58,,0.65
2019-02-26 17:57:53 UTC,45,2.00,2.44,2.44,31320.00,0.01,865.29,,2.44
2019-02-26 17:59:12 UTC,46,1.58,2.00,2.24,31320.00,0.01,865.30,,2.00
2019-02-26 18:00:32 UTC,47,0.98,2.04,2.04,31320.00,0.01,865.37,,2.04
2019-02-26 18:01:53 UTC,48,1.57,2.34,2.34,31320.00,0.01,865.32,,2.34
2019-02-26 18:03:12 UTC,49,1.70,2.89,2.89,31320.00,0.01,865.13,,2.89
2019-02-26 18:04:32 UTC,50,1.61,2.34,2.43,31320.00,0.01,865.28,,2.34
2019-02-26 18:05:53 UTC,51,1.67,2.39,2.54,31320.00,0.01,865.27,,2.39
2019-02-26 18:07:12 UTC,52,1.38,2.20,2.24,31320.00,0.01,865.18,,2.20
2019-02-26 18:08:32 UTC,53,1.09,2.02,2.02,31320.00,0.01,865.12,,2.02
2019-02-26 18:09:53 UTC,54,1.09,0.29,0.49,31320.00,0.01,865.24,,0.29
2019-02-26 18:11:14 UTC,55,1.09,0.29,0.49,31320.00,0.01,865.18,,0.29
2019-02-26 18:12:32 UTC,56,1.09,0.29,0.49,31320.00,0.01,865.41,,0.29
2019-02-26 18:13:52 UTC,57,0.44,1.25,1.50,31320.00,0.01,865.24,,1.25
2019-02-26 18:15:12 UTC,58,52.02,144.26,186.70,31320.00,0.01,865.33,,97.98
2019-02-26 18:16:32 UTC,59,118.84,357.35,465.02,31320.00,0.01,865.42,,237.49
2019-02-26 18:17:52 UTC,60,110.80,317.11,407.89,31320.00,0.01,865.37,,210.67
2019-02-26 18:19:12 UTC,61,122.02,356.57,459.07,31320.00,0.01,865.47,,236.93
2019-02-26 18:20:32 UTC,62,163.70,522.74,679.81,31320.00,0.01,865.35,,347.86
2019-02-26 18:21:52 UTC,63,217.89,930.00,1286.96,31320.00,0.01,865.48,,619.34
