created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-27 17:40:06 UTC,1,0.00,0.00,0.00,30816.00,0.09,864.32,,0.00
2019-02-27 17:41:19 UTC,2,0.00,0.00,0.00,30816.00,0.09,864.27,,0.00
2019-02-27 17:43:17 UTC,3,0.00,0.00,0.00,31320.00,0.09,864.34,,0.00
2019-02-27 17:44:36 UTC,4,0.00,0.00,0.49,31320.00,0.09,864.36,,0.00
2019-02-27 17:45:56 UTC,5,0.00,0.33,0.33,31320.00,0.09,864.40,,0.33
2019-02-27 17:47:16 UTC,6,0.00,0.11,0.11,31320.00,0.09,864.46,,0.11
2019-02-27 17:48:37 UTC,7,0.00,0.02,0.02,31320.00,0.09,864.52,,0.02
2019-02-27 17:49:56 UTC,8,0.00,0.61,0.61,31320.00,0.09,864.44,,0.61
2019-02-27 17:51:16 UTC,9,0.00,0.21,0.38,31320.00,0.09,864.56,,0.21
2019-02-27 17:52:36 UTC,10,0.00,0.38,0.62,31320.00,0.09,864.62,,0.38
2019-02-27 17:53:57 UTC,11,0.00,0.13,0.44,31320.00,0.09,864.70,,0.13
2019-02-27 17:55:16 UTC,12,0.00,0.38,0.38,31320.00,0.09,864.69,,0.38
2019-02-27 17:56:37 UTC,13,13.93,34.62,50.98,31320.00,0.09,864.65,,25.31
2019-02-27 17:57:57 UTC,14,181.87,493.11,781.91,31320.00,0.09,864.66,,327.96
2019-02-27 17:59:16 UTC,15,199.53,579.07,920.53,31320.00,0.09,864.74,,385.47
2019-02-27 18:00:37 UTC,16,138.22,372.18,560.91,31320.00,0.09,864.66,,247.36
2019-02-27 18:01:57 UTC,17,83.37,210.30,316.26,31320.00,0.09,864.74,,139.37
2019-02-27 18:03:16 UTC,18,54.36,126.26,182.98,31320.00,0.09,864.79,,83.45
2019-02-27 18:04:36 UTC,19,119.20,310.25,460.50,31320.00,0.09,864.82,,206.09
2019-02-27 18:05:57 UTC,20,201.27,575.67,933.69,31296.00,0.09,864.85,,383.29
2019-02-27 18:07:17 UTC,21,114.18,299.20,459.27,31320.00,0.09,864.82,,198.69
2019-02-27 18:08:36 UTC,22,39.76,94.02,136.63,31320.00,0.09,864.91,,65.41
2019-02-27 18:09:57 UTC,23,21.93,44.78,60.18,31320.00,0.09,864.87,,37.60
2019-02-27 18:11:18 UTC,24,184.34,533.29,842.37,31320.00,0.09,864.94,,354.76
2019-02-27 18:12:37 UTC,25,273.84,1035.44,1789.02,31320.00,0.09,864.99,,689.51
2019-02-27 18:13:57 UTC,26,229.65,747.00,1222.15,31320.00,0.09,865.00,,497.33
2019-02-27 18:15:17 UTC,27,113.81,303.70,463.26,31320.00,0.09,865.01,,201.63
2019-02-27 18:16:36 UTC,28,25.93,67.00,95.67,31296.00,0.09,864.99,,49.04
2019-02-27 18:17:57 UTC,29,8.02,19.89,28.48,31320.00,0.09,865.00,,19.80
2019-02-27 18:19:16 UTC,30,1.76,5.04,9.00,31320.00,0.09,864.90,,5.04
2019-02-27 18:20:37 UTC,31,1.74,4.15,6.59,31320.00,0.09,864.97,,4.15
2019-02-27 18:21:57 UTC,32,0.16,2.36,4.51,31320.00,0.09,865.05,,2.36
2019-02-27 18:23:16 UTC,33,0.16,1.04,1.72,31320.00,0.09,865.08,,1.04
2019-02-27 18:24:36 UTC,34,0.16,1.04,0.49,31320.00,0.09,865.11,,1.04
2019-02-27 18:25:57 UTC,35,0.16,0.11,0.33,31320.00,0.09,865.17,,0.11
2019-02-27 18:27:16 UTC,36,0.16,0.11,0.33,31320.00,0.09,865.08,,0.11
2019-02-27 18:28:37 UTC,37,0.16,0.11,0.33,31320.00,0.09,865.09,,0.11
2019-02-27 18:29:57 UTC,38,0.16,0.28,0.72,31320.00,0.09,865.10,,0.28
2019-02-27 18:31:17 UTC,39,0.16,0.32,0.32,31320.00,0.09,865.08,,0.32
2019-02-27 18:32:36 UTC,40,0.16,0.32,0.32,31320.00,0.09,865.08,,0.32
2019-02-27 18:33:57 UTC,41,0.16,0.02,0.42,31320.00,0.09,865.06,,0.02
2019-02-27 18:35:17 UTC,42,0.16,0.02,0.42,31320.00,0.09,865.17,,0.02
2019-02-27 18:36:39 UTC,43,0.16,0.02,0.42,31320.00,0.09,865.21,,0.02
2019-02-27 18:37:56 UTC,44,0.16,0.02,0.42,31320.00,0.09,865.24,,0.02
2019-02-27 18:39:19 UTC,45,0.16,0.02,0.34,31320.00,0.09,865.28,,0.02
2019-02-27 18:40:37 UTC,46,0.16,0.02,0.34,31320.00,0.09,865.33,,0.02
2019-02-27 18:41:59 UTC,47,0.16,0.02,0.34,31320.00,0.09,865.34,,0.02
2019-02-27 18:43:18 UTC,48,0.16,0.02,0.30,31320.00,0.09,865.37,,0.02
2019-02-27 18:44:37 UTC,49,0.16,0.16,0.16,31320.00,0.09,865.29,,0.16
2019-02-27 18:45:57 UTC,50,0.16,0.16,0.16,31320.00,0.09,865.41,,0.16
2019-02-27 18:47:17 UTC,51,0.16,0.11,0.11,31320.00,0.09,865.34,,0.11
2019-02-27 18:48:36 UTC,52,0.16,0.11,0.44,31320.00,0.09,865.34,,0.11
2019-02-27 18:49:56 UTC,53,0.16,0.04,0.61,31320.00,0.09,865.31,,0.04
2019-02-27 18:51:16 UTC,54,0.16,0.04,0.04,31296.00,0.09,865.31,,0.04
2019-02-27 18:52:36 UTC,55,0.16,0.04,0.04,31320.00,0.09,865.29,,0.04
2019-02-27 18:53:56 UTC,56,0.16,0.24,0.24,31320.00,0.09,865.33,,0.24
2019-02-27 18:55:16 UTC,57,0.16,0.24,0.24,31320.00,0.09,865.39,,0.24
2019-02-27 18:56:37 UTC,58,0.16,0.24,0.33,31320.00,0.09,865.34,,0.24
2019-02-27 18:57:56 UTC,59,0.16,0.24,0.54,31320.00,0.09,865.39,,0.24
2019-02-27 18:59:16 UTC,60,0.16,0.02,0.13,31320.00,0.09,865.46,,0.02
2019-02-27 19:00:37 UTC,61,0.16,0.16,1.11,31320.00,0.09,865.45,,0.16
2019-02-27 19:01:56 UTC,62,0.16,0.16,0.16,31320.00,0.09,865.51,,0.16
2019-02-27 19:03:16 UTC,63,0.16,0.26,0.26,31320.00,0.09,865.48,,0.26
2019-02-27 19:04:37 UTC,64,0.16,0.20,0.20,31320.00,0.09,865.43,,0.20
2019-02-27 19:05:56 UTC,65,0.16,0.20,0.28,31320.00,0.09,865.46,,0.20
2019-02-27 19:07:16 UTC,66,0.16,0.20,0.28,31320.00,0.09,865.41,,0.20
2019-02-28 16:40:52 UTC,67,0.00,0.00,0.00,31320.00,0.09,863.09,,0.00
2019-02-28 16:42:11 UTC,68,0.00,0.30,0.30,31320.00,0.09,863.04,,0.30
2019-02-28 16:43:30 UTC,69,0.00,0.08,0.15,31320.00,0.09,863.02,,0.08
2019-02-28 16:44:50 UTC,70,0.00,0.02,0.13,31320.00,0.09,863.01,,0.02
2019-02-28 16:46:10 UTC,71,0.00,0.06,0.47,31320.00,0.09,863.02,,0.06
2019-02-28 16:47:30 UTC,72,0.00,0.16,0.27,31320.00,0.09,863.02,,0.16
2019-02-28 16:48:50 UTC,73,0.00,0.09,0.29,31320.00,0.09,862.98,,0.09
2019-02-28 16:50:10 UTC,74,0.00,0.02,0.02,31320.00,0.09,862.95,,0.02
2019-02-28 16:51:30 UTC,75,0.00,0.04,0.18,31320.00,0.09,862.92,,0.04
2019-02-28 16:52:50 UTC,76,0.00,0.04,0.11,31320.00,0.09,862.91,,0.04
2019-02-28 16:54:10 UTC,77,0.00,0.14,0.14,31320.00,0.09,862.84,,0.14
2019-02-28 16:55:30 UTC,78,0.00,0.14,0.14,31320.00,0.09,862.84,,0.14
2019-02-28 16:56:51 UTC,79,0.00,0.14,0.14,31320.00,0.09,862.84,,0.14
2019-02-28 16:58:10 UTC,80,0.00,0.14,0.14,31320.00,0.09,862.81,,0.14
2019-02-28 16:59:33 UTC,81,0.00,0.14,0.14,31320.00,0.09,862.85,,0.14
2019-02-28 17:00:50 UTC,82,0.00,0.14,0.05,31320.00,0.09,862.89,,0.14
2019-02-28 17:02:10 UTC,83,0.00,0.14,0.53,31320.00,0.09,862.88,,0.14
2019-02-28 17:03:30 UTC,84,58.57,145.25,217.86,31320.00,0.09,862.86,,98.34
2019-02-28 17:04:52 UTC,85,184.57,517.32,799.04,31320.00,0.09,862.87,,344.28
2019-02-28 17:06:10 UTC,86,159.89,432.07,659.96,31320.00,0.09,862.83,,287.27
2019-02-28 17:07:30 UTC,87,108.98,285.20,423.66,31320.00,0.09,862.81,,189.32
2019-02-28 17:08:50 UTC,88,54.50,132.75,196.18,31320.00,0.09,862.88,,87.68
2019-02-28 17:10:12 UTC,89,24.67,62.73,90.87,31320.00,0.09,862.88,,46.13
2019-02-28 17:11:32 UTC,90,9.85,29.07,39.78,31320.00,0.09,862.82,,28.32
2019-02-28 17:12:51 UTC,91,5.02,14.16,20.07,31320.00,0.09,862.79,,14.16
2019-02-28 17:14:10 UTC,92,1.09,5.11,8.43,31320.00,0.09,862.85,,5.11
2019-02-28 17:15:31 UTC,93,1.09,0.82,0.82,31320.00,0.09,862.79,,0.82
2019-02-28 17:16:51 UTC,94,1.09,0.82,0.82,31320.00,0.09,862.89,,0.82
