created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-27 17:25:22 UTC,1,0.00,0.00,0.00,0.00,-45.00,68.00,20.00,0.00
2019-02-27 17:26:42 UTC,2,0.00,0.00,0.00,1.00,-45.00,68.00,19.00,0.00
2019-02-27 17:28:02 UTC,3,0.00,0.00,0.26,3.00,-46.00,68.00,19.00,0.00
2019-02-27 17:29:22 UTC,4,0.00,0.00,0.09,4.00,-49.00,68.00,19.00,0.00
2019-02-27 17:30:42 UTC,5,0.00,0.00,0.09,5.00,-46.00,68.00,19.00,0.00
2019-02-27 17:32:02 UTC,6,0.00,0.00,0.09,7.00,-51.00,68.00,19.00,0.00
2019-02-27 17:33:22 UTC,7,0.00,0.00,0.09,8.00,-50.00,67.00,19.00,0.00
2019-02-27 17:34:42 UTC,8,0.00,0.00,0.09,9.00,-52.00,67.00,20.00,0.00
2019-02-27 17:36:02 UTC,9,0.00,0.00,0.09,11.00,-51.00,68.00,20.00,0.00
2019-02-27 17:37:22 UTC,10,0.00,0.00,0.09,12.00,-54.00,68.00,20.00,0.00
2019-02-27 17:38:42 UTC,11,0.00,0.00,0.09,13.00,-56.00,68.00,20.00,0.00
2019-02-27 17:40:02 UTC,12,0.00,0.00,0.26,15.00,-55.00,68.00,19.00,0.00
2019-02-27 17:41:22 UTC,13,0.00,0.00,0.26,16.00,-54.00,68.00,19.00,0.00
2019-02-27 17:44:05 UTC,14,0.00,0.00,0.00,0.00,-51.00,68.00,20.00,0.00
2019-02-27 17:45:20 UTC,15,0.00,0.00,0.00,2.00,-51.00,68.00,19.00,0.00
2019-02-27 17:46:41 UTC,16,0.00,0.00,0.28,3.00,-51.00,68.00,19.00,0.00
2019-02-27 17:48:00 UTC,17,0.00,0.00,0.28,4.00,-52.00,68.00,19.00,0.00
2019-02-27 17:49:20 UTC,18,0.00,0.00,0.09,6.00,-51.00,67.00,20.00,0.00
