created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-21 23:04:30 UTC,1,1.11,2.09,2.30,1.00,-56.00,71.00,21.00,2.09
2019-02-21 23:05:50 UTC,2,1.20,1.93,4.02,3.00,-52.00,71.00,21.00,1.93
2019-02-21 23:07:10 UTC,3,0.85,2.37,2.75,4.00,-50.00,71.00,20.00,2.37
2019-02-21 23:08:30 UTC,4,1.62,2.42,3.02,5.00,-56.00,71.00,20.00,2.42
2019-02-21 23:09:50 UTC,5,0.85,2.45,2.53,7.00,-51.00,71.00,20.00,2.45
2019-02-21 23:11:10 UTC,6,1.07,2.07,2.07,8.00,-57.00,71.00,20.00,2.07
2019-02-21 23:12:30 UTC,7,0.57,1.83,2.17,9.00,-60.00,71.00,20.00,1.83
2019-02-21 23:13:50 UTC,8,0.76,1.58,2.07,11.00,-58.00,71.00,20.00,1.58
2019-02-21 23:15:30 UTC,9,0.47,0.93,1.60,0.00,-58.00,71.00,20.00,0.93
2019-02-21 23:16:54 UTC,10,0.47,1.44,3.84,2.00,-59.00,71.00,20.00,1.44
2019-02-21 23:18:05 UTC,11,0.76,1.49,2.09,3.00,-57.00,71.00,20.00,1.49
2019-02-21 23:19:25 UTC,12,0.58,1.44,1.82,4.00,-57.00,71.00,20.00,1.44
2019-02-21 23:20:45 UTC,13,0.22,1.40,2.02,5.00,-58.00,71.00,20.00,1.40
2019-02-21 23:22:05 UTC,14,0.74,1.87,2.41,7.00,-57.00,71.00,20.00,1.87
2019-02-21 23:23:25 UTC,15,1.22,1.76,1.76,8.00,-55.00,71.00,20.00,1.76
2019-02-21 23:24:45 UTC,16,1.09,2.50,2.82,9.00,-59.00,71.00,20.00,2.50
2019-02-21 23:26:05 UTC,17,0.76,1.67,2.28,11.00,-59.00,71.00,20.00,1.67
2019-02-21 23:27:26 UTC,18,0.66,1.61,2.30,12.00,-57.00,71.00,20.00,1.61
2019-02-21 23:28:45 UTC,19,0.72,1.54,2.22,13.00,-57.00,70.00,20.00,1.54
2019-02-21 23:30:05 UTC,20,0.44,1.40,1.58,15.00,-53.00,70.00,20.00,1.40
2019-02-21 23:31:25 UTC,21,0.87,1.52,1.52,16.00,-53.00,70.00,21.00,1.52
2019-02-21 23:32:45 UTC,22,0.62,0.93,2.31,17.00,-54.00,69.00,21.00,0.93
2019-02-21 23:34:06 UTC,23,2.80,6.71,10.47,19.00,-55.00,69.00,21.00,6.51
2019-02-21 23:35:25 UTC,24,100.30,270.43,389.25,20.00,-55.00,70.00,21.00,180.16
2019-02-21 23:36:45 UTC,25,142.73,404.27,597.91,21.00,-52.00,70.00,21.00,268.70
2019-02-21 23:38:05 UTC,26,88.53,242.26,365.91,23.00,-55.00,70.00,21.00,160.62
2019-02-21 23:39:25 UTC,27,48.24,129.36,191.31,24.00,-56.00,70.00,21.00,85.43
2019-02-21 23:40:46 UTC,28,28.46,72.98,105.48,26.00,-57.00,70.00,21.00,50.89
2019-02-21 23:42:05 UTC,29,16.82,42.73,63.20,27.00,-54.00,71.00,21.00,36.98
2019-02-21 23:43:25 UTC,30,8.87,23.66,36.36,28.00,-54.00,71.00,21.00,23.66
2019-02-21 23:44:45 UTC,31,4.55,12.28,17.30,30.00,-54.00,71.00,20.00,12.28
2019-02-21 23:46:05 UTC,32,2.09,6.55,9.00,31.00,-53.00,71.00,20.00,6.55
2019-02-21 23:47:25 UTC,33,1.62,3.76,6.53,32.00,-53.00,71.00,20.00,3.76
2019-02-21 23:48:46 UTC,34,0.18,2.67,3.69,33.00,-53.00,71.00,20.00,2.67
2019-02-21 23:50:05 UTC,35,0.32,1.13,2.36,35.00,-53.00,72.00,20.00,1.13
2019-02-21 23:51:25 UTC,36,0.32,0.04,0.62,36.00,-55.00,72.00,20.00,0.04
2019-02-21 23:52:45 UTC,37,0.32,0.04,0.24,37.00,-53.00,72.00,20.00,0.04
2019-02-21 23:54:05 UTC,38,0.32,0.04,0.15,39.00,-57.00,72.00,20.00,0.04
2019-02-21 23:55:25 UTC,39,0.32,0.04,0.15,40.00,-53.00,72.00,20.00,0.04
2019-02-21 23:56:45 UTC,40,0.32,0.04,0.15,41.00,-51.00,72.00,20.00,0.04
2019-02-21 23:57:25 UTC,41,0.00,0.00,0.00,0.00,-51.00,72.00,20.00,0.00
2019-02-21 23:58:44 UTC,42,0.00,0.00,0.00,1.00,-56.00,72.00,20.00,0.00
2019-02-22 00:00:04 UTC,43,0.00,0.00,0.00,3.00,-53.00,73.00,20.00,0.00
2019-02-26 18:04:47 UTC,44,0.71,0.79,2.00,0.00,-52.00,63.00,24.00,0.79
2019-02-26 18:06:06 UTC,45,0.96,2.35,3.02,1.00,-55.00,64.00,24.00,2.35
2019-02-26 18:07:26 UTC,46,1.57,2.30,2.80,3.00,-52.00,64.00,24.00,2.30
2019-02-26 18:08:46 UTC,47,1.04,1.91,1.91,4.00,-51.00,65.00,24.00,1.91
2019-02-26 18:10:06 UTC,48,1.04,0.27,0.27,5.00,-51.00,66.00,23.00,0.27
2019-02-26 18:11:26 UTC,49,1.04,0.27,0.27,7.00,-52.00,66.00,23.00,0.27
2019-02-26 18:12:46 UTC,50,1.04,0.27,0.27,8.00,-54.00,67.00,23.00,0.27
2019-02-26 18:14:06 UTC,51,4.78,13.07,19.76,9.00,-51.00,67.00,23.00,11.17
2019-02-26 18:15:26 UTC,52,100.80,273.46,404.39,11.00,-53.00,68.00,22.00,181.39
2019-02-26 18:16:46 UTC,53,136.60,383.84,583.58,12.00,-52.00,68.00,22.00,255.02
2019-02-26 18:18:06 UTC,54,125.21,345.56,509.35,13.00,-53.00,69.00,22.00,229.67
2019-02-26 18:19:26 UTC,55,149.77,424.23,628.60,15.00,-51.00,69.00,21.00,281.91
2019-02-26 18:20:46 UTC,56,203.80,673.89,1028.00,16.00,-50.00,70.00,21.00,448.57
2019-02-26 18:22:06 UTC,57,245.85,1069.33,1817.10,17.00,-51.00,70.00,21.00,712.04
2019-02-26 18:23:26 UTC,58,232.87,983.78,1598.39,19.00,-49.00,71.00,21.00,655.13
2019-02-26 18:24:46 UTC,59,134.00,402.14,583.45,20.00,-50.00,71.00,21.00,267.41
2019-02-26 18:26:06 UTC,60,21.27,52.29,73.51,21.00,-51.00,71.00,20.00,40.80
2019-02-26 18:27:26 UTC,61,4.93,13.69,20.51,23.00,-52.00,71.00,20.00,13.69
2019-02-26 18:28:46 UTC,62,3.24,9.67,14.47,24.00,-49.00,72.00,20.00,9.67
2019-02-26 18:30:06 UTC,63,2.54,7.09,11.76,25.00,-51.00,72.00,20.00,7.09
2019-02-26 18:31:26 UTC,64,0.73,3.22,5.42,27.00,-51.00,72.00,20.00,3.22
2019-02-26 18:32:46 UTC,65,0.34,2.59,4.84,28.00,-51.00,73.00,20.00,2.59
2019-02-26 18:34:06 UTC,66,0.34,1.13,2.78,29.00,-52.00,73.00,20.00,1.13
2019-02-26 18:35:26 UTC,67,0.34,0.62,1.91,31.00,-52.00,73.00,19.00,0.62
2019-02-26 18:36:46 UTC,68,0.34,0.22,0.73,32.00,-55.00,73.00,19.00,0.22
2019-02-26 18:38:06 UTC,69,0.34,0.09,0.46,33.00,-51.00,73.00,19.00,0.09
2019-02-26 18:39:26 UTC,70,0.34,0.09,0.55,35.00,-52.00,74.00,19.00,0.09
2019-02-26 18:40:46 UTC,71,0.34,0.09,0.72,36.00,-52.00,74.00,19.00,0.09
2019-02-26 18:42:06 UTC,72,0.34,0.09,0.72,37.00,-51.00,74.00,19.00,0.09
2019-02-26 18:43:26 UTC,73,0.34,0.09,0.72,39.00,-50.00,74.00,19.00,0.09
2019-02-26 18:44:46 UTC,74,0.34,0.09,0.72,40.00,-53.00,74.00,19.00,0.09
2019-02-26 18:46:06 UTC,75,0.34,0.09,0.72,41.00,-54.00,75.00,19.00,0.09
2019-02-26 18:47:26 UTC,76,0.34,0.09,0.72,43.00,-51.00,75.00,18.00,0.09
2019-02-26 18:48:46 UTC,77,0.34,0.09,0.72,44.00,-51.00,75.00,18.00,0.09
2019-02-26 18:50:08 UTC,78,0.34,0.09,0.72,45.00,-52.00,75.00,18.00,0.09
2019-02-26 18:52:46 UTC,79,0.34,0.09,0.72,48.00,-52.00,75.00,18.00,0.09
2019-02-26 18:54:06 UTC,80,0.34,0.09,0.72,49.00,-52.00,76.00,18.00,0.09
2019-02-26 18:55:26 UTC,81,0.34,0.09,0.72,51.00,-51.00,76.00,18.00,0.09
2019-02-26 18:56:46 UTC,82,0.34,0.09,0.72,52.00,-55.00,76.00,18.00,0.09
2019-02-26 18:58:06 UTC,83,0.34,0.09,0.72,53.00,-53.00,76.00,18.00,0.09
2019-02-26 18:59:29 UTC,84,0.34,0.09,0.72,55.00,-52.00,76.00,18.00,0.09
2019-02-26 19:00:46 UTC,85,0.34,0.09,0.72,56.00,-54.00,76.00,18.00,0.09
2019-02-26 19:02:06 UTC,86,0.34,0.09,0.72,57.00,-52.00,76.00,18.00,0.09
2019-02-26 19:03:26 UTC,87,0.34,0.09,0.72,59.00,-52.00,76.00,18.00,0.09
2019-02-26 19:04:47 UTC,88,0.34,0.09,0.72,60.00,-53.00,77.00,18.00,0.09
2019-02-26 19:06:06 UTC,89,0.34,0.09,0.72,61.00,-53.00,77.00,18.00,0.09
2019-02-26 19:07:26 UTC,90,0.34,0.09,0.72,63.00,-52.00,77.00,17.00,0.09
2019-02-26 19:08:46 UTC,91,0.34,0.09,0.72,64.00,-51.00,77.00,17.00,0.09
2019-02-26 19:10:06 UTC,92,0.34,0.09,0.72,65.00,-51.00,77.00,17.00,0.09
2019-02-26 19:11:29 UTC,93,0.34,0.09,0.72,67.00,-54.00,77.00,17.00,0.09
2019-02-26 19:12:46 UTC,94,0.34,0.09,0.72,68.00,-52.00,77.00,17.00,0.09
2019-02-26 19:14:06 UTC,95,0.34,0.09,0.72,69.00,-53.00,77.00,17.00,0.09
2019-02-26 19:15:26 UTC,96,0.34,0.09,0.72,71.00,-52.00,77.00,17.00,0.09
2019-02-26 19:16:46 UTC,97,0.34,0.09,0.31,72.00,-50.00,77.00,17.00,0.09
2019-02-26 19:18:06 UTC,98,0.34,0.09,0.31,73.00,-50.00,78.00,17.00,0.09
2019-02-26 19:19:26 UTC,99,0.34,0.09,0.31,75.00,-51.00,78.00,17.00,0.09
2019-02-26 19:20:46 UTC,100,0.34,0.09,0.31,76.00,-51.00,78.00,17.00,0.09
2019-02-26 19:22:06 UTC,101,0.34,0.09,0.31,77.00,-50.00,78.00,17.00,0.09
2019-02-26 19:23:26 UTC,102,0.34,0.09,0.31,79.00,-50.00,78.00,17.00,0.09
2019-02-26 19:24:46 UTC,103,0.34,0.09,0.31,80.00,-50.00,78.00,17.00,0.09
2019-02-26 19:26:06 UTC,104,0.34,0.09,0.31,81.00,-52.00,78.00,17.00,0.09
