created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-27 17:32:56 UTC,1,0.00,0.00,0.00,0.00,-47.00,68.00,21.00,0.00
2019-02-27 17:34:16 UTC,2,0.00,0.00,0.00,1.00,-44.00,68.00,21.00,0.00
2019-02-27 17:35:36 UTC,3,0.00,0.00,0.00,3.00,-50.00,68.00,21.00,0.00
2019-02-27 17:36:56 UTC,4,0.00,0.53,0.53,4.00,-47.00,68.00,20.00,0.53
2019-02-27 17:38:16 UTC,5,0.00,0.53,0.53,5.00,-51.00,68.00,20.00,0.53
2019-02-27 17:39:36 UTC,6,0.00,0.53,0.53,7.00,-50.00,68.00,20.00,0.53
2019-02-27 17:40:56 UTC,7,0.00,0.53,0.53,8.00,-50.00,68.00,20.00,0.53
2019-02-27 17:42:16 UTC,8,0.00,0.53,0.53,9.00,-49.00,69.00,20.00,0.53
2019-02-27 17:44:04 UTC,9,0.00,0.00,0.00,0.00,-48.00,68.00,20.00,0.00
2019-02-27 17:45:19 UTC,10,0.00,0.02,0.02,1.00,-50.00,68.00,20.00,0.02
2019-02-27 17:46:40 UTC,11,0.00,0.07,0.24,3.00,-51.00,68.00,20.00,0.07
2019-02-27 17:47:59 UTC,12,0.00,0.13,0.20,4.00,-50.00,68.00,20.00,0.13
2019-02-27 17:49:19 UTC,13,0.00,0.07,0.07,5.00,-51.00,68.00,20.00,0.07
2019-02-27 17:50:40 UTC,14,0.00,0.07,0.07,7.00,-52.00,68.00,20.00,0.07
2019-02-27 17:51:59 UTC,15,0.00,0.15,0.15,8.00,-51.00,68.00,20.00,0.15
2019-02-27 17:53:19 UTC,16,0.00,0.17,0.17,9.00,-50.00,68.00,20.00,0.17
2019-02-27 17:54:39 UTC,17,0.00,0.58,0.58,11.00,-49.00,69.00,20.00,0.58
2019-02-27 17:55:59 UTC,18,0.60,1.62,1.98,12.00,-48.00,69.00,20.00,1.62
2019-02-27 17:57:19 UTC,19,82.02,203.32,315.16,13.00,-48.00,70.00,20.00,136.61
2019-02-27 17:58:39 UTC,20,177.47,471.77,753.93,15.00,-51.00,70.00,20.00,313.77
2019-02-27 17:59:59 UTC,21,134.05,330.65,512.14,16.00,-50.00,70.00,20.00,219.79
