created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-27 17:43:19 UTC,1,0.00,0.00,0.00,0.00,-48.00,68.00,20.00,0.00
2019-02-27 17:44:34 UTC,2,0.00,0.17,0.52,1.00,-50.00,68.00,20.00,0.17
2019-02-27 17:45:54 UTC,3,0.00,0.17,0.09,3.00,-48.00,68.00,20.00,0.17
2019-02-27 17:47:13 UTC,4,0.00,0.04,0.04,4.00,-51.00,68.00,20.00,0.04
2019-02-27 17:48:34 UTC,5,0.00,0.04,0.28,5.00,-49.00,68.00,20.00,0.04
2019-02-27 17:49:54 UTC,6,0.00,0.45,0.77,7.00,-52.00,68.00,20.00,0.45
2019-02-27 17:51:14 UTC,7,0.00,0.28,0.98,8.00,-50.00,68.00,20.00,0.28
2019-02-27 17:52:34 UTC,8,0.00,0.11,0.11,9.00,-50.00,68.00,20.00,0.11
2019-02-27 17:53:54 UTC,9,0.00,0.38,1.06,11.00,-44.00,69.00,20.00,0.38
2019-02-27 17:55:14 UTC,10,0.00,0.09,1.15,12.00,-45.00,69.00,20.00,0.09
2019-02-27 17:56:33 UTC,11,12.09,31.53,44.51,13.00,-45.00,69.00,20.00,23.28
2019-02-27 17:57:54 UTC,12,140.50,410.72,624.04,15.00,-46.00,70.00,20.00,272.98
2019-02-27 17:59:14 UTC,13,168.93,493.78,778.54,16.00,-43.00,70.00,20.00,328.54
2019-02-27 18:00:34 UTC,14,111.50,302.25,470.56,17.00,-47.00,71.00,20.00,200.79
2019-02-27 18:01:54 UTC,15,63.12,171.02,265.73,19.00,-45.00,71.00,19.00,113.46
2019-02-27 18:03:14 UTC,16,41.98,106.91,159.28,20.00,-46.00,71.00,19.00,70.55
2019-02-27 18:04:34 UTC,17,107.43,296.75,456.14,21.00,-45.00,71.00,19.00,196.98
2019-02-27 18:05:54 UTC,18,173.43,513.70,814.11,23.00,-44.00,71.00,19.00,341.76
2019-02-27 18:07:14 UTC,19,90.09,253.46,395.02,24.00,-45.00,72.00,19.00,168.20
2019-02-27 18:08:34 UTC,20,32.02,78.59,112.12,25.00,-45.00,72.00,19.00,56.59
2019-02-27 18:09:54 UTC,21,17.93,39.32,49.23,27.00,-46.00,72.00,19.00,32.73
2019-02-27 18:11:14 UTC,22,168.02,516.55,819.18,28.00,-46.00,72.00,19.00,343.68
2019-02-27 18:12:33 UTC,23,264.64,980.95,1669.76,29.00,-47.00,72.00,19.00,653.02
2019-02-27 18:13:54 UTC,24,218.17,728.85,1188.70,31.00,-46.00,73.00,19.00,485.11
2019-02-27 18:15:14 UTC,25,90.25,259.57,393.18,32.00,-47.00,73.00,19.00,172.09
2019-02-27 18:16:34 UTC,26,20.84,57.11,83.00,33.00,-46.00,73.00,19.00,43.55
2019-02-27 18:17:53 UTC,27,6.30,19.09,26.39,35.00,-46.00,74.00,18.00,19.02
2019-02-27 18:19:13 UTC,28,1.73,5.89,9.07,36.00,-46.00,74.00,18.00,5.89
2019-02-27 18:20:34 UTC,29,0.64,2.51,4.49,37.00,-46.00,74.00,18.00,2.51
2019-02-27 18:21:54 UTC,30,0.64,1.56,2.87,39.00,-47.00,74.00,18.00,1.56
2019-02-27 18:23:13 UTC,31,0.64,1.07,1.67,40.00,-46.00,74.00,18.00,1.07
2019-02-27 18:24:33 UTC,32,0.64,1.07,0.09,41.00,-48.00,74.00,18.00,1.07
2019-02-27 18:25:54 UTC,33,0.64,0.09,0.63,43.00,-46.00,74.00,18.00,0.09
2019-02-27 18:27:14 UTC,34,0.64,0.09,0.63,44.00,-46.00,74.00,18.00,0.09
2019-02-27 18:28:34 UTC,35,0.64,0.09,0.63,45.00,-49.00,74.00,18.00,0.09
2019-02-27 18:29:54 UTC,36,0.64,0.09,0.63,47.00,-47.00,74.00,18.00,0.09
2019-02-27 18:31:14 UTC,37,0.64,0.09,0.63,48.00,-46.00,74.00,18.00,0.09
2019-02-27 18:32:34 UTC,38,0.64,0.09,0.61,49.00,-47.00,74.00,18.00,0.09
2019-02-27 18:33:54 UTC,39,0.64,0.09,0.61,51.00,-45.00,75.00,18.00,0.09
2019-02-27 18:35:14 UTC,40,0.64,0.09,0.61,52.00,-46.00,75.00,18.00,0.09
2019-02-27 18:36:34 UTC,41,0.64,0.09,0.61,53.00,-46.00,75.00,18.00,0.09
2019-02-27 18:37:54 UTC,42,0.64,0.09,0.61,55.00,-46.00,75.00,18.00,0.09
2019-02-27 18:39:16 UTC,43,0.64,0.09,0.24,56.00,-46.00,75.00,18.00,0.09
2019-02-27 18:40:34 UTC,44,0.64,0.17,0.26,57.00,-46.00,75.00,18.00,0.17
2019-02-27 18:41:54 UTC,45,0.64,0.17,0.26,59.00,-46.00,75.00,18.00,0.17
2019-02-27 18:43:14 UTC,46,0.64,0.22,0.22,60.00,-46.00,75.00,18.00,0.22
2019-02-27 18:44:33 UTC,47,0.64,0.22,0.22,61.00,-46.00,75.00,18.00,0.22
2019-02-27 18:45:53 UTC,48,0.64,0.22,0.22,63.00,-47.00,75.00,18.00,0.22
2019-02-27 18:47:14 UTC,49,0.64,0.22,0.30,64.00,-47.00,75.00,18.00,0.22
2019-02-27 18:48:34 UTC,50,0.64,0.22,0.30,65.00,-45.00,75.00,18.00,0.22
2019-02-27 18:49:54 UTC,51,0.64,0.09,0.09,67.00,-45.00,75.00,18.00,0.09
2019-02-27 18:51:14 UTC,52,0.64,0.09,0.09,68.00,-47.00,75.00,18.00,0.09
2019-02-27 18:52:34 UTC,53,0.64,0.09,0.09,69.00,-46.00,75.00,18.00,0.09
2019-02-27 18:53:54 UTC,54,0.64,0.09,0.09,71.00,-46.00,75.00,18.00,0.09
2019-02-27 18:55:14 UTC,55,0.64,0.09,0.09,72.00,-47.00,75.00,18.00,0.09
2019-02-27 18:56:34 UTC,56,0.64,0.24,0.24,73.00,-46.00,75.00,18.00,0.24
2019-02-27 18:57:54 UTC,57,0.64,0.24,0.40,75.00,-50.00,76.00,17.00,0.24
2019-02-27 18:59:14 UTC,58,0.64,0.34,0.40,76.00,-50.00,75.00,17.00,0.34
2019-02-27 19:00:34 UTC,59,0.64,0.34,0.11,77.00,-47.00,76.00,17.00,0.34
2019-02-27 19:01:54 UTC,60,0.64,0.26,0.57,79.00,-46.00,76.00,17.00,0.26
2019-02-27 19:03:14 UTC,61,0.64,0.26,0.20,80.00,-46.00,76.00,17.00,0.26
2019-02-27 19:04:34 UTC,62,0.64,0.11,0.16,81.00,-47.00,76.00,17.00,0.11
2019-02-27 19:05:54 UTC,63,0.64,0.09,0.59,83.00,-45.00,76.00,17.00,0.09
2019-02-27 19:07:14 UTC,64,0.64,0.09,0.59,84.00,-46.00,76.00,17.00,0.09
2019-02-28 16:41:15 UTC,65,0.00,0.00,0.00,0.00,-46.00,64.00,26.00,0.00
2019-02-28 16:42:34 UTC,66,0.00,0.00,0.31,1.00,-47.00,65.00,26.00,0.00
2019-02-28 16:43:54 UTC,67,0.00,0.00,0.31,3.00,-46.00,65.00,25.00,0.00
2019-02-28 16:45:16 UTC,68,0.00,0.17,0.87,4.00,-52.00,66.00,25.00,0.17
2019-02-28 16:46:34 UTC,69,0.00,0.11,0.41,5.00,-51.00,66.00,25.00,0.11
2019-02-28 16:47:54 UTC,70,0.00,0.11,0.04,7.00,-51.00,67.00,24.00,0.11
2019-02-28 16:49:14 UTC,71,0.00,0.07,0.28,8.00,-46.00,67.00,24.00,0.07
2019-02-28 16:50:34 UTC,72,0.00,0.07,0.41,9.00,-53.00,68.00,24.00,0.07
2019-02-28 16:51:54 UTC,73,0.00,0.07,0.41,11.00,-51.00,68.00,24.00,0.07
2019-02-28 16:53:14 UTC,74,0.00,0.06,0.06,12.00,-50.00,68.00,23.00,0.06
2019-02-28 16:54:34 UTC,75,0.00,0.28,0.37,13.00,-49.00,69.00,23.00,0.28
2019-02-28 16:55:54 UTC,76,0.00,0.07,0.44,15.00,-50.00,69.00,23.00,0.07
2019-02-28 16:57:14 UTC,77,0.00,0.06,0.06,16.00,-52.00,70.00,23.00,0.06
2019-02-28 16:58:34 UTC,78,0.00,0.06,0.06,17.00,-49.00,70.00,22.00,0.06
2019-02-28 16:59:54 UTC,79,0.00,0.11,0.40,19.00,-49.00,70.00,22.00,0.11
2019-02-28 17:01:14 UTC,80,0.00,0.11,0.40,20.00,-50.00,70.00,22.00,0.11
2019-02-28 17:02:34 UTC,81,2.06,6.45,7.83,21.00,-52.00,71.00,22.00,5.91
2019-02-28 17:03:54 UTC,82,106.02,301.67,483.11,23.00,-50.00,71.00,22.00,200.85
2019-02-28 17:05:14 UTC,83,167.47,503.16,796.07,24.00,-50.00,71.00,22.00,334.95
