Time,Corrected PM 2.5 (ug/m3)
2020-02-20 06:00:00 UTC,3.217556986
2020-02-20 07:00:00 UTC,2.082117801
2020-02-20 08:00:00 UTC,1.226249576
2020-02-20 09:00:00 UTC,1.265189911
2020-02-20 10:00:00 UTC,1.568698994
2020-02-20 11:00:00 UTC,1.245523159
2020-02-20 12:00:00 UTC,1.118841234
2020-02-20 13:00:00 UTC,1.354687859
2020-02-20 14:00:00 UTC,1.400130631
2020-02-20 15:00:00 UTC,2.298810711
2020-02-20 16:00:00 UTC,1.542059613
2020-02-20 17:00:00 UTC,1.752895375
2020-02-20 18:00:00 UTC,3.116312685
2020-02-20 19:00:00 UTC,3.819708805
2020-02-20 20:00:00 UTC,4.879899507
2020-02-20 21:00:00 UTC,6.008471714
2020-02-20 22:00:00 UTC,5.962547204
2020-02-20 23:00:00 UTC,5.699621236
2020-02-21 00:00:00 UTC,5.910696605
2020-02-21 01:00:00 UTC,6.147763275
2020-02-21 02:00:00 UTC,6.50814362
2020-02-21 03:00:00 UTC,6.948821376
2020-02-21 04:00:00 UTC,8.308398879
2020-02-21 05:00:00 UTC,8.803329628
2020-02-21 06:00:00 UTC,9.496378914
2020-02-21 07:00:00 UTC,9.868064333
2020-02-21 08:00:00 UTC,9.846273546
2020-02-21 09:00:00 UTC,10.8884718
2020-02-21 10:00:00 UTC,11.89739987
2020-02-21 11:00:00 UTC,11.99276269
2020-02-21 12:00:00 UTC,12.0158041
2020-02-21 13:00:00 UTC,11.73057748
2020-02-21 14:00:00 UTC,12.11261074
2020-02-21 15:00:00 UTC,12.13116717
2020-02-21 16:00:00 UTC,12.54741003
2020-02-21 17:00:00 UTC,12.95061294
2020-02-21 18:00:00 UTC,12.89753808
2020-02-21 19:00:00 UTC,13.10715512
2020-02-21 20:00:00 UTC,13.17778864
2020-02-21 21:00:00 UTC,13.44430494
2020-02-21 22:00:00 UTC,13.37684163
2020-02-21 23:00:00 UTC,13.67944078
2020-02-22 00:00:00 UTC,12.84861856
2020-02-22 01:00:00 UTC,12.67499924
2020-02-22 02:00:00 UTC,13.0133232
2020-02-22 03:00:00 UTC,13.26251059
2020-02-22 04:00:00 UTC,14.18939389
2020-02-22 05:00:00 UTC,11.26122243
2020-02-22 06:00:00 UTC,11.37840331
2020-02-22 07:00:00 UTC,12.44998096
2020-02-22 08:00:00 UTC,15.18217661
2020-02-22 09:00:00 UTC,13.78663473
2020-02-22 10:00:00 UTC,13.87276422
2020-02-22 11:00:00 UTC,14.04860513
2020-02-22 12:00:00 UTC,13.92139383
2020-02-22 13:00:00 UTC,13.4052603
2020-02-22 14:00:00 UTC,11.23516468
2020-02-22 15:00:00 UTC,10.03561747
2020-02-22 16:00:00 UTC,9.924675497
2020-02-22 17:00:00 UTC,9.462850517
2020-02-22 18:00:00 UTC,9.763066408
2020-02-22 19:00:00 UTC,9.971252333
2020-02-22 20:00:00 UTC,9.333512601
2020-02-22 21:00:00 UTC,9.524461414
2020-02-22 22:00:00 UTC,9.594407728
2020-02-22 23:00:00 UTC,9.517365725
2020-02-23 00:00:00 UTC,9.628049956
2020-02-23 01:00:00 UTC,11.64518135
2020-02-23 02:00:00 UTC,13.74178525
2020-02-23 03:00:00 UTC,11.09115148
2020-02-23 04:00:00 UTC,7.269000966
2020-02-23 05:00:00 UTC,6.122749047
2020-02-23 06:00:00 UTC,5.465977196
2020-02-23 07:00:00 UTC,5.123132517
2020-02-23 08:00:00 UTC,4.951492039
2020-02-23 09:00:00 UTC,4.870687437
2020-02-23 10:00:00 UTC,5.017894333
2020-02-23 11:00:00 UTC,4.921490702
2020-02-23 12:00:00 UTC,5.059777907
2020-02-23 13:00:00 UTC,5.910635738
2020-02-23 14:00:00 UTC,6.54378667
2020-02-23 15:00:00 UTC,6.840374233
2020-02-23 16:00:00 UTC,6.839296728
2020-02-23 17:00:00 UTC,6.429430548
2020-02-23 18:00:00 UTC,6.097696814
2020-02-23 19:00:00 UTC,6.451449646
2020-02-23 20:00:00 UTC,6.676855924
2020-02-23 21:00:00 UTC,6.711040822
2020-02-23 22:00:00 UTC,6.495981797
2020-02-23 23:00:00 UTC,6.548420566
2020-02-24 00:00:00 UTC,7.318762418
2020-02-24 01:00:00 UTC,7.208052592
2020-02-24 02:00:00 UTC,6.837103011
2020-02-24 03:00:00 UTC,6.190593711
2020-02-24 04:00:00 UTC,5.624932805
2020-02-24 05:00:00 UTC,5.601193759
2020-02-24 06:00:00 UTC,5.578987981
2020-02-24 07:00:00 UTC,5.600637663
2020-02-24 08:00:00 UTC,5.826566079
2020-02-24 09:00:00 UTC,6.13913894
2020-02-24 10:00:00 UTC,6.184186658
2020-02-24 11:00:00 UTC,6.562881159
2020-02-24 12:00:00 UTC,7.128330591
2020-02-24 13:00:00 UTC,7.743477248
2020-02-24 14:00:00 UTC,6.919127014
2020-02-24 15:00:00 UTC,5.538053049
2020-02-24 16:00:00 UTC,4.464337032
2020-02-24 17:00:00 UTC,4.07508317
2020-02-24 18:00:00 UTC,3.793749679
2020-02-24 19:00:00 UTC,3.643418636
2020-02-24 20:00:00 UTC,3.418161445
2020-02-24 21:00:00 UTC,3.417856803
2020-02-24 22:00:00 UTC,3.478414979
2020-02-24 23:00:00 UTC,3.739953902
2020-02-25 00:00:00 UTC,4.279956435
2020-02-25 01:00:00 UTC,5.682296082
2020-02-25 02:00:00 UTC,6.844277341
2020-02-25 03:00:00 UTC,6.528128384
2020-02-25 04:00:00 UTC,6.366393809
2020-02-25 05:00:00 UTC,5.267990852
2020-02-25 06:00:00 UTC,4.58032632
2020-02-25 07:00:00 UTC,4.342970369
2020-02-25 08:00:00 UTC,4.339209704
2020-02-25 09:00:00 UTC,4.263171778
2020-02-25 10:00:00 UTC,4.497714151
2020-02-25 11:00:00 UTC,4.54499784
2020-02-25 12:00:00 UTC,4.372438942
2020-02-25 13:00:00 UTC,5.111571808
2020-02-25 14:00:00 UTC,6.491238416
2020-02-25 15:00:00 UTC,6.351405101
2020-02-25 16:00:00 UTC,5.647271014
2020-02-25 17:00:00 UTC,5.650811549
2020-02-25 18:00:00 UTC,5.403527461
2020-02-25 19:00:00 UTC,4.809215329
2020-02-25 20:00:00 UTC,4.635456362
2020-02-25 21:00:00 UTC,4.800649701
2020-02-25 22:00:00 UTC,4.628323709
2020-02-25 23:00:00 UTC,4.085733787
2020-02-26 00:00:00 UTC,3.881302186
2020-02-26 01:00:00 UTC,3.520878462
2020-02-26 02:00:00 UTC,3.291815517
2020-02-26 03:00:00 UTC,3.268547633
2020-02-26 04:00:00 UTC,3.220148549
2020-02-26 05:00:00 UTC,3.447087626
2020-02-26 06:00:00 UTC,3.789912458
2020-02-26 07:00:00 UTC,3.889782819
2020-02-26 08:00:00 UTC,4.356441719
2020-02-26 09:00:00 UTC,4.721681766
2020-02-26 10:00:00 UTC,4.452257439
2020-02-26 11:00:00 UTC,4.191690352
2020-02-26 12:00:00 UTC,4.149484969
2020-02-26 13:00:00 UTC,4.499940493
2020-02-26 14:00:00 UTC,5.279493108
2020-02-26 15:00:00 UTC,5.060773213
2020-02-26 16:00:00 UTC,4.954452312
2020-02-26 17:00:00 UTC,4.92707861
2020-02-26 18:00:00 UTC,4.609118019
2020-02-26 19:00:00 UTC,4.143907705
2020-02-26 20:00:00 UTC,3.757334921
2020-02-26 21:00:00 UTC,3.508552346
2020-02-26 22:00:00 UTC,3.467223339
2020-02-26 23:00:00 UTC,3.550983937
2020-02-27 00:00:00 UTC,3.73033214
2020-02-27 01:00:00 UTC,4.108808116
2020-02-27 02:00:00 UTC,5.031519182
2020-02-27 03:00:00 UTC,5.785360914
2020-02-27 04:00:00 UTC,5.787620499
2020-02-27 05:00:00 UTC,5.794310505
2020-02-27 06:00:00 UTC,5.333252563
2020-02-27 07:00:00 UTC,5.200410139
2020-02-27 08:00:00 UTC,4.264287706
2020-02-27 09:00:00 UTC,3.866792887
2020-02-27 10:00:00 UTC,4.122771676
2020-02-27 11:00:00 UTC,3.565739128
2020-02-27 12:00:00 UTC,3.344797451
2020-02-27 13:00:00 UTC,3.675239265
2020-02-27 14:00:00 UTC,5.343265604
2020-02-27 15:00:00 UTC,5.860094727
2020-02-27 16:00:00 UTC,4.575537164
2020-02-27 17:00:00 UTC,3.904098739
2020-02-27 18:00:00 UTC,3.87752456
2020-02-27 19:00:00 UTC,3.789946759
2020-02-27 20:00:00 UTC,3.70399493
2020-02-27 21:00:00 UTC,3.534460548
2020-02-27 22:00:00 UTC,3.641485183
2020-02-27 23:00:00 UTC,3.85281937
2020-02-28 00:00:00 UTC,5.355468982
2020-02-28 01:00:00 UTC,6.015334086
2020-02-28 02:00:00 UTC,6.170352566
2020-02-28 03:00:00 UTC,7.050333623
2020-02-28 04:00:00 UTC,7.082712247
2020-02-28 05:00:00 UTC,6.188479071
2020-02-28 06:00:00 UTC,5.76049983
2020-02-28 07:00:00 UTC,5.197543934
2020-02-28 08:00:00 UTC,5.153111658
2020-02-28 09:00:00 UTC,5.002448697
2020-02-28 10:00:00 UTC,5.195397828
2020-02-28 11:00:00 UTC,5.109142489
2020-02-28 12:00:00 UTC,5.108786838
2020-02-28 13:00:00 UTC,5.739490861
2020-02-28 14:00:00 UTC,5.245407927
2020-02-28 15:00:00 UTC,4.886271721
2020-02-28 16:00:00 UTC,4.2491906
2020-02-28 17:00:00 UTC,3.504846357
2020-02-28 18:00:00 UTC,3.199752925
2020-02-28 19:00:00 UTC,2.873724892
2020-02-28 20:00:00 UTC,2.92008576
2020-02-28 21:00:00 UTC,3.228815499
2020-02-28 22:00:00 UTC,3.795567554
2020-02-28 23:00:00 UTC,4.258264553
2020-02-29 00:00:00 UTC,5.288148591
2020-02-29 18:00:00 UTC,6.614531156
2020-02-29 19:00:00 UTC,4.393305366
2020-02-29 20:00:00 UTC,4.091038897
2020-02-29 21:00:00 UTC,4.366566752
2020-02-29 22:00:00 UTC,4.238328279
2020-02-29 23:00:00 UTC,4.107452084
2020-03-01 00:00:00 UTC,4.460699896
2020-03-01 01:00:00 UTC,4.422537759
2020-03-01 02:00:00 UTC,4.038544248
2020-03-01 03:00:00 UTC,3.920266495
2020-03-01 04:00:00 UTC,3.841479718
2020-03-01 05:00:00 UTC,3.67902202
2020-03-01 06:00:00 UTC,3.701549944
2020-03-01 07:00:00 UTC,3.868814716
2020-03-01 08:00:00 UTC,3.830619417
2020-03-01 09:00:00 UTC,3.948610181
2020-03-01 10:00:00 UTC,4.00338437
2020-03-01 11:00:00 UTC,4.100940425
2020-03-01 12:00:00 UTC,4.111270023
2020-03-01 13:00:00 UTC,4.046896714
2020-03-01 14:00:00 UTC,4.320039252
2020-03-01 15:00:00 UTC,4.770227329
2020-03-01 16:00:00 UTC,4.825205155
2020-03-01 17:00:00 UTC,5.931488305
2020-03-01 18:00:00 UTC,7.3471513
2020-03-01 19:00:00 UTC,8.675594487
2020-03-01 20:00:00 UTC,9.452383941
2020-03-01 21:00:00 UTC,9.023758369
2020-03-01 22:00:00 UTC,8.692768262
2020-03-01 23:00:00 UTC,8.887187173
2020-03-02 00:00:00 UTC,8.743583239
2020-03-02 01:00:00 UTC,7.834839358
2020-03-02 02:00:00 UTC,7.599748434
2020-03-02 03:00:00 UTC,6.814178323
2020-03-02 04:00:00 UTC,6.135110624
2020-03-02 05:00:00 UTC,6.369395761
2020-03-02 06:00:00 UTC,7.350773031
2020-03-02 07:00:00 UTC,7.962001452
2020-03-02 08:00:00 UTC,8.946780966
2020-03-02 09:00:00 UTC,9.983231516
2020-03-02 10:00:00 UTC,10.62625405
2020-03-02 11:00:00 UTC,11.52578944
2020-03-02 12:00:00 UTC,12.04207214
2020-03-02 13:00:00 UTC,13.11782629
2020-03-02 14:00:00 UTC,14.01872983
2020-03-02 15:00:00 UTC,14.71110005
2020-03-02 16:00:00 UTC,14.71673791
2020-03-02 17:00:00 UTC,13.73249788
2020-03-02 18:00:00 UTC,13.82971291
2020-03-02 19:00:00 UTC,13.76625089
2020-03-02 20:00:00 UTC,13.99393408
2020-03-02 21:00:00 UTC,14.16219569
2020-03-02 22:00:00 UTC,14.57666511
2020-03-02 23:00:00 UTC,14.90997592
2020-03-03 00:00:00 UTC,15.17466959
2020-03-03 01:00:00 UTC,15.50056025
2020-03-03 02:00:00 UTC,16.61900315
2020-03-03 03:00:00 UTC,15.89332017
2020-03-03 04:00:00 UTC,15.72825619
2020-03-03 05:00:00 UTC,14.57419397
2020-03-03 06:00:00 UTC,14.30945378
2020-03-03 07:00:00 UTC,14.3683734
2020-03-03 08:00:00 UTC,14.28982566
2020-03-03 09:00:00 UTC,14.40276356
2020-03-03 10:00:00 UTC,14.60407345
2020-03-03 11:00:00 UTC,15.15350882
2020-03-03 12:00:00 UTC,15.89377662
2020-03-03 13:00:00 UTC,16.14001946
2020-03-03 14:00:00 UTC,17.13033177
2020-03-03 15:00:00 UTC,18.60666848
2020-03-03 16:00:00 UTC,18.58471366
2020-03-03 17:00:00 UTC,17.50528659
2020-03-03 18:00:00 UTC,16.5808744
2020-03-03 19:00:00 UTC,16.18198257
2020-03-03 20:00:00 UTC,16.6316095
2020-03-03 21:00:00 UTC,15.97291963
2020-03-03 22:00:00 UTC,16.72574548
2020-03-03 23:00:00 UTC,16.75555566
2020-03-04 00:00:00 UTC,17.20452972
2020-03-04 01:00:00 UTC,16.09433857
2020-03-04 02:00:00 UTC,13.45306693
2020-03-04 03:00:00 UTC,13.35159335
2020-03-04 04:00:00 UTC,13.61463051
2020-03-04 05:00:00 UTC,14.08061323
2020-03-04 06:00:00 UTC,14.81927986
2020-03-04 07:00:00 UTC,15.78094325
2020-03-04 08:00:00 UTC,16.37492715
2020-03-04 09:00:00 UTC,16.89950001
2020-03-04 10:00:00 UTC,16.60165308
2020-03-04 11:00:00 UTC,16.74660426
2020-03-04 12:00:00 UTC,15.87891653
2020-03-04 13:00:00 UTC,4.04440658
2020-03-04 14:00:00 UTC,3.167254844
2020-03-04 15:00:00 UTC,3.149834664
2020-03-04 16:00:00 UTC,3.753968754
2020-03-04 17:00:00 UTC,4.646537005
2020-03-04 18:00:00 UTC,5.143951426
2020-03-04 19:00:00 UTC,4.962762661
2020-03-04 20:00:00 UTC,4.940721045
2020-03-04 21:00:00 UTC,5.090124657
2020-03-04 22:00:00 UTC,5.454817651
2020-03-04 23:00:00 UTC,4.485690978
2020-03-05 00:00:00 UTC,4.107954314
2020-03-05 01:00:00 UTC,4.020138253
2020-03-05 02:00:00 UTC,3.815577783
2020-03-05 03:00:00 UTC,3.315194141
2020-03-05 04:00:00 UTC,3.313517051
2020-03-05 05:00:00 UTC,3.668347091
2020-03-05 06:00:00 UTC,5.18287596
2020-03-05 07:00:00 UTC,6.299471359
2020-03-05 08:00:00 UTC,5.515268754
2020-03-05 09:00:00 UTC,5.138331541
2020-03-05 10:00:00 UTC,4.821126546
2020-03-05 11:00:00 UTC,4.326471716
2020-03-05 12:00:00 UTC,4.457978966
2020-03-05 13:00:00 UTC,4.613951109
2020-03-05 14:00:00 UTC,5.730716623
2020-03-05 15:00:00 UTC,6.404866538
2020-03-05 16:00:00 UTC,5.997453923
2020-03-05 17:00:00 UTC,5.798484841
2020-03-05 18:00:00 UTC,5.211776015
2020-03-05 19:00:00 UTC,4.920144776
2020-03-05 20:00:00 UTC,5.741087461
2020-03-05 21:00:00 UTC,5.945271572
2020-03-05 22:00:00 UTC,5.224845221
2020-03-05 23:00:00 UTC,4.607897864
2020-03-06 00:00:00 UTC,4.55579672
2020-03-06 01:00:00 UTC,5.871731284
2020-03-06 02:00:00 UTC,7.076476132
2020-03-06 03:00:00 UTC,8.569052824
2020-03-06 04:00:00 UTC,8.287757402
2020-03-06 05:00:00 UTC,7.133775163
2020-03-06 06:00:00 UTC,6.895334413
2020-03-06 07:00:00 UTC,6.577215377
2020-03-06 08:00:00 UTC,6.799177034
2020-03-06 09:00:00 UTC,7.008508265
2020-03-06 10:00:00 UTC,6.72887381
2020-03-06 11:00:00 UTC,6.942251247
2020-03-06 12:00:00 UTC,6.029783002
2020-03-06 13:00:00 UTC,5.750952468
2020-03-06 14:00:00 UTC,5.42426374
2020-03-06 15:00:00 UTC,5.094307485
2020-03-06 16:00:00 UTC,4.655420622
2020-03-06 17:00:00 UTC,3.911888171
2020-03-06 18:00:00 UTC,3.561629609
2020-03-06 19:00:00 UTC,3.412225107
2020-03-06 20:00:00 UTC,3.295999002
2020-03-06 21:00:00 UTC,3.166210884
2020-03-06 22:00:00 UTC,3.3634549
2020-03-06 23:00:00 UTC,3.557512943
2020-03-07 00:00:00 UTC,4.11752016
2020-03-07 01:00:00 UTC,4.74309451
2020-03-07 02:00:00 UTC,5.567487178
2020-03-07 03:00:00 UTC,5.721650242
2020-03-07 04:00:00 UTC,5.657382519
2020-03-07 05:00:00 UTC,6.549191919
2020-03-07 06:00:00 UTC,6.836006445
2020-03-07 07:00:00 UTC,6.908886875
2020-03-07 08:00:00 UTC,5.911016178
2020-03-07 09:00:00 UTC,5.740902529
2020-03-07 10:00:00 UTC,5.738561821
2020-03-07 11:00:00 UTC,5.694193284
2020-03-07 12:00:00 UTC,5.509985115
2020-03-07 13:00:00 UTC,6.636850563
2020-03-07 14:00:00 UTC,7.922118766
2020-03-07 15:00:00 UTC,9.061731484
2020-03-07 16:00:00 UTC,11.04713598
2020-03-07 17:00:00 UTC,12.54972967
2020-03-07 18:00:00 UTC,13.81011774
2020-03-07 19:00:00 UTC,13.81710758
2020-03-07 20:00:00 UTC,10.30829079
2020-03-07 21:00:00 UTC,9.666232622
2020-03-07 22:00:00 UTC,8.228873572
2020-03-07 23:00:00 UTC,6.179040781
2020-03-08 00:00:00 UTC,6.404432445
2020-03-08 01:00:00 UTC,6.797600129
2020-03-08 02:00:00 UTC,7.985287669
2020-03-08 03:00:00 UTC,8.907397543
2020-03-08 04:00:00 UTC,8.603567152
2020-03-08 05:00:00 UTC,8.258716999
2020-03-08 06:00:00 UTC,7.482611796
2020-03-08 07:00:00 UTC,7.726243025
2020-03-08 08:00:00 UTC,8.268387662
2020-03-08 08:00:00 UTC,8.268387662
2020-03-08 08:00:00 UTC,8.070376714
2020-03-08 08:00:00 UTC,8.070376714
2020-03-08 09:00:00 UTC,8.654111198
2020-03-08 10:00:00 UTC,7.941408862
2020-03-08 11:00:00 UTC,9.014004179
2020-03-08 12:00:00 UTC,8.928210247
2020-03-08 13:00:00 UTC,9.219088506
2020-03-08 14:00:00 UTC,8.332884317
2020-03-08 15:00:00 UTC,6.709121687
2020-03-08 16:00:00 UTC,6.120757046
2020-03-08 17:00:00 UTC,5.958213664
2020-03-08 18:00:00 UTC,6.189077046
2020-03-08 19:00:00 UTC,5.776010629
2020-03-08 20:00:00 UTC,5.522730478
2020-03-08 21:00:00 UTC,5.298967991
2020-03-08 22:00:00 UTC,5.3547813
2020-03-08 23:00:00 UTC,5.325166798
2020-03-09 00:00:00 UTC,5.242503924
2020-03-09 01:00:00 UTC,5.066908299
2020-03-09 02:00:00 UTC,4.783167011
2020-03-09 03:00:00 UTC,4.751720338
2020-03-09 04:00:00 UTC,4.765192784
2020-03-09 05:00:00 UTC,4.799177838
2020-03-09 06:00:00 UTC,5.294997875
2020-03-09 07:00:00 UTC,5.650455337
2020-03-09 08:00:00 UTC,5.943562457
2020-03-09 09:00:00 UTC,5.526255992
2020-03-09 10:00:00 UTC,5.808598394
2020-03-09 11:00:00 UTC,5.256931506
2020-03-09 12:00:00 UTC,5.565488116
2020-03-09 13:00:00 UTC,5.693626735
2020-03-09 14:00:00 UTC,5.803967304
2020-03-09 15:00:00 UTC,6.151701991
2020-03-09 16:00:00 UTC,7.329392515
2020-03-09 17:00:00 UTC,8.646243621
2020-03-09 18:00:00 UTC,8.746811373
2020-03-09 19:00:00 UTC,8.703030605
2020-03-09 20:00:00 UTC,8.500414813
2020-03-09 21:00:00 UTC,7.986532537
2020-03-09 22:00:00 UTC,8.52470405
2020-03-09 23:00:00 UTC,9.53896661
2020-03-10 00:00:00 UTC,8.828341829
2020-03-10 01:00:00 UTC,9.951784679
2020-03-10 02:00:00 UTC,9.46024906
2020-03-10 03:00:00 UTC,6.475562097
2020-03-10 04:00:00 UTC,5.302512639
2020-03-10 05:00:00 UTC,5.259136709
2020-03-10 06:00:00 UTC,5.180675721
2020-03-10 07:00:00 UTC,5.149389505
2020-03-10 08:00:00 UTC,5.353318822
2020-03-10 09:00:00 UTC,5.336062434
2020-03-10 10:00:00 UTC,6.184141151
2020-03-10 11:00:00 UTC,8.616057477
2020-03-10 12:00:00 UTC,9.804607443
2020-03-10 13:00:00 UTC,9.804604658
2020-03-10 14:00:00 UTC,12.17864956
2020-03-10 15:00:00 UTC,12.94403203
2020-03-10 16:00:00 UTC,9.522912785
2020-03-10 17:00:00 UTC,11.8010953
2020-03-10 18:00:00 UTC,9.201391856
2020-03-10 19:00:00 UTC,11.31016453
2020-03-10 20:00:00 UTC,11.74719616
2020-03-10 21:00:00 UTC,8.71196419
2020-03-10 22:00:00 UTC,8.486784759
2020-03-10 23:00:00 UTC,9.444947434
2020-03-11 00:00:00 UTC,9.975231251
2020-03-11 01:00:00 UTC,10.46894052
2020-03-11 02:00:00 UTC,10.34995033
2020-03-11 03:00:00 UTC,10.45918672
2020-03-11 04:00:00 UTC,11.26658961
2020-03-11 05:00:00 UTC,12.33656835
2020-03-11 06:00:00 UTC,12.28285863
2020-03-11 07:00:00 UTC,10.73142301
2020-03-11 08:00:00 UTC,10.16407572
2020-03-11 09:00:00 UTC,10.35389735
2020-03-11 10:00:00 UTC,10.63576899
2020-03-11 11:00:00 UTC,12.03800375
2020-03-11 12:00:00 UTC,13.92402255
2020-03-11 13:00:00 UTC,16.71200593
2020-03-11 14:00:00 UTC,18.43063327
2020-03-11 15:00:00 UTC,18.31558311
2020-03-11 16:00:00 UTC,15.76602144
2020-03-11 17:00:00 UTC,14.87591368
2020-03-11 18:00:00 UTC,14.14016487
2020-03-11 19:00:00 UTC,13.85580919
2020-03-11 20:00:00 UTC,13.31397152
2020-03-11 21:00:00 UTC,13.04875616
2020-03-11 22:00:00 UTC,12.04965681
2020-03-11 23:00:00 UTC,10.31763248
2020-03-12 00:00:00 UTC,10.89090937
2020-03-12 01:00:00 UTC,11.22316184
2020-03-12 02:00:00 UTC,10.68365118
2020-03-12 03:00:00 UTC,8.721021255
2020-03-12 04:00:00 UTC,7.572438827
2020-03-12 05:00:00 UTC,7.431550311
2020-03-12 06:00:00 UTC,7.662173312
2020-03-12 07:00:00 UTC,8.065868557
2020-03-12 08:00:00 UTC,8.198764414
2020-03-12 09:00:00 UTC,8.08355973
2020-03-12 10:00:00 UTC,8.886436823
2020-03-12 11:00:00 UTC,9.998293321
2020-03-12 12:00:00 UTC,11.02446854
2020-03-12 13:00:00 UTC,12.18427718
2020-03-12 14:00:00 UTC,14.14134755
2020-03-12 15:00:00 UTC,12.41352972
2020-03-12 16:00:00 UTC,11.92620871
2020-03-12 17:00:00 UTC,11.4451392
2020-03-12 18:00:00 UTC,11.2767754
2020-03-12 19:00:00 UTC,10.85521702
2020-03-12 20:00:00 UTC,10.44042906
2020-03-12 21:00:00 UTC,10.24000944
2020-03-12 22:00:00 UTC,10.3928382
2020-03-12 23:00:00 UTC,10.37926614
2020-03-13 00:00:00 UTC,9.744457667
2020-03-13 01:00:00 UTC,8.50480211
2020-03-13 02:00:00 UTC,7.995973602
2020-03-13 03:00:00 UTC,8.200507118
2020-03-13 04:00:00 UTC,8.578106896
2020-03-13 05:00:00 UTC,9.118964958
2020-03-13 06:00:00 UTC,9.663784066
2020-03-13 07:00:00 UTC,10.31199336
2020-03-13 08:00:00 UTC,10.57223898
2020-03-13 09:00:00 UTC,10.4899861
2020-03-13 10:00:00 UTC,10.20519779
2020-03-13 11:00:00 UTC,10.54148744
2020-03-13 12:00:00 UTC,11.10469817
2020-03-13 13:00:00 UTC,11.53919684
2020-03-13 14:00:00 UTC,11.50478027
2020-03-13 15:00:00 UTC,12.14129905
2020-03-13 16:00:00 UTC,12.01952321
2020-03-13 17:00:00 UTC,12.69945289
2020-03-13 18:00:00 UTC,12.40759207
2020-03-13 19:00:00 UTC,11.34035515
2020-03-13 20:00:00 UTC,10.20950855
2020-03-13 21:00:00 UTC,10.35602359
2020-03-13 22:00:00 UTC,11.30082465
2020-03-13 23:00:00 UTC,12.93154412
2020-03-14 00:00:00 UTC,11.99331474
2020-03-14 01:00:00 UTC,11.07929276
2020-03-14 02:00:00 UTC,10.64693819
2020-03-14 03:00:00 UTC,9.501226041
2020-03-14 04:00:00 UTC,8.621610695
2020-03-14 05:00:00 UTC,8.664327447
2020-03-14 06:00:00 UTC,8.714950131
2020-03-14 07:00:00 UTC,9.007409503
2020-03-14 08:00:00 UTC,9.316057838
2020-03-14 09:00:00 UTC,10.39033155
2020-03-14 10:00:00 UTC,11.85753477
2020-03-14 11:00:00 UTC,13.30366207
2020-03-14 12:00:00 UTC,14.87911913
2020-03-14 13:00:00 UTC,15.43439305
2020-03-14 14:00:00 UTC,16.23790916
2020-03-14 15:00:00 UTC,16.8926923
2020-03-14 16:00:00 UTC,16.92486767
2020-03-14 17:00:00 UTC,14.43646236
2020-03-14 18:00:00 UTC,12.90627977
2020-03-14 19:00:00 UTC,13.50064841
2020-03-14 20:00:00 UTC,12.29231848
2020-03-14 21:00:00 UTC,11.58394057
2020-03-14 22:00:00 UTC,10.13313315
2020-03-14 23:00:00 UTC,9.400317202
2020-03-15 00:00:00 UTC,9.532117126
2020-03-15 01:00:00 UTC,9.533237553
2020-03-15 02:00:00 UTC,9.562342231
2020-03-15 03:00:00 UTC,9.617376355
2020-03-15 04:00:00 UTC,9.153303626
2020-03-15 05:00:00 UTC,7.693221555
2020-03-15 06:00:00 UTC,5.887270969
2020-03-15 07:00:00 UTC,5.582156251
2020-03-15 08:00:00 UTC,5.688808497
2020-03-15 09:00:00 UTC,6.746110964
2020-03-15 10:00:00 UTC,8.210029099
2020-03-15 11:00:00 UTC,10.09795545
2020-03-15 12:00:00 UTC,11.02929989
2020-03-15 13:00:00 UTC,10.16110514
2020-03-15 14:00:00 UTC,7.871150305
2020-03-15 15:00:00 UTC,7.517712549
2020-03-15 16:00:00 UTC,6.782367157
2020-03-15 17:00:00 UTC,7.538908508
2020-03-15 18:00:00 UTC,8.178816025
2020-03-15 19:00:00 UTC,4.776215069
2020-03-15 20:00:00 UTC,5.356713906
2020-03-15 21:00:00 UTC,6.8642514
2020-03-15 22:00:00 UTC,6.937102158
2020-03-15 23:00:00 UTC,7.85790033
2020-03-16 00:00:00 UTC,9.352462379
2020-03-16 01:00:00 UTC,9.559361834
2020-03-16 02:00:00 UTC,9.607114767
2020-03-16 03:00:00 UTC,9.552982284
2020-03-16 04:00:00 UTC,10.0020761
2020-03-16 05:00:00 UTC,10.32424898
2020-03-16 06:00:00 UTC,10.34978217
2020-03-16 07:00:00 UTC,8.981145794
2020-03-16 08:00:00 UTC,8.316814558
2020-03-16 09:00:00 UTC,8.367727532
2020-03-16 10:00:00 UTC,6.324120967
2020-03-16 11:00:00 UTC,5.789261897
2020-03-16 12:00:00 UTC,8.462566642
2020-03-16 13:00:00 UTC,9.423278458
2020-03-16 14:00:00 UTC,11.2667637
2020-03-16 15:00:00 UTC,12.09599045
2020-03-16 16:00:00 UTC,13.64178269
2020-03-16 17:00:00 UTC,13.3123966
2020-03-16 18:00:00 UTC,13.38371709
2020-03-16 19:00:00 UTC,13.40828482
2020-03-16 20:00:00 UTC,12.05875475
2020-03-16 21:00:00 UTC,11.8262929
2020-03-16 22:00:00 UTC,9.935537331
2020-03-16 23:00:00 UTC,9.298571488
2020-03-17 00:00:00 UTC,9.644926144
2020-03-17 01:00:00 UTC,9.814642591
2020-03-17 02:00:00 UTC,10.27558447
